"","scenario","type","method1","method2","distance"
"1626","334","OCCURRENCE","center","pooling",0.5672
"1627","334","IMPACT","centertogrid","reachedgrid",0.1004
"1628","334","OCCURRENCE","centertogrid","reachedgrid",0.0566
"1629","334","IMPACT","centertogrid","weighted",0.1934
"1630","334","OCCURRENCE","centertogrid","weighted",0.2109
"1631","334","IMPACT","centertogrid","pooling",0.5231
"1632","334","OCCURRENCE","centertogrid","pooling",0.5075
"1633","334","IMPACT","reachedgrid","weighted",0.171
"1634","334","OCCURRENCE","reachedgrid","weighted",0.1976
"1635","334","IMPACT","reachedgrid","pooling",0.5235
"1636","334","OCCURRENCE","reachedgrid","pooling",0.5492
"1637","334","IMPACT","weighted","pooling",0.5141
"1638","334","OCCURRENCE","weighted","pooling",0.5853
"1639","335","IMPACT","classic","area",0.3149
"1640","335","OCCURRENCE","classic","area",0.3449
"1641","335","IMPACT","classic","center",0.4203
"1642","335","OCCURRENCE","classic","center",0.2899
"1643","335","IMPACT","classic","centertogrid",0.2174
"1644","335","OCCURRENCE","classic","centertogrid",0.2029
"1645","335","IMPACT","classic","reachedgrid",0.1723
"1646","335","OCCURRENCE","classic","reachedgrid",0.2245
"1647","335","IMPACT","classic","weighted",0.3546
"1648","335","OCCURRENCE","classic","weighted",0.3215
"1649","335","IMPACT","classic","pooling",0.9275
"1650","335","OCCURRENCE","classic","pooling",0.7971
"1651","335","IMPACT","area","center",0.1456
"1652","335","OCCURRENCE","area","center",0.1315
"1653","335","IMPACT","area","centertogrid",0.2246
"1654","335","OCCURRENCE","area","centertogrid",0.3164
"1655","335","IMPACT","area","reachedgrid",0.2097
"1656","335","OCCURRENCE","area","reachedgrid",0.1929
"1657","335","IMPACT","area","weighted",0.048
"1658","335","OCCURRENCE","area","weighted",0.0239
"1659","335","IMPACT","area","pooling",0.6498
"1660","335","OCCURRENCE","area","pooling",0.5478
"1661","335","IMPACT","center","centertogrid",0.2464
"1662","335","OCCURRENCE","center","centertogrid",0.3333
"1663","335","IMPACT","center","reachedgrid",0.248
"1664","335","OCCURRENCE","center","reachedgrid",0.225
"1665","335","IMPACT","center","weighted",0.0977
"1666","335","OCCURRENCE","center","weighted",0.1128
"1667","335","IMPACT","center","pooling",0.5507
"1668","335","OCCURRENCE","center","pooling",0.5072
"1669","335","IMPACT","centertogrid","reachedgrid",0.0889
"1670","335","OCCURRENCE","centertogrid","reachedgrid",0.1235
"1671","335","IMPACT","centertogrid","weighted",0.1975
"1672","335","OCCURRENCE","centertogrid","weighted",0.3104
"1673","335","IMPACT","centertogrid","pooling",0.7101
"1674","335","OCCURRENCE","centertogrid","pooling",0.5942
"1675","335","IMPACT","reachedgrid","weighted",0.1824
"1676","335","OCCURRENCE","reachedgrid","weighted",0.191
"1677","335","IMPACT","reachedgrid","pooling",0.7552
"1678","335","OCCURRENCE","reachedgrid","pooling",0.5726
"1679","335","IMPACT","weighted","pooling",0.6128
"1680","335","OCCURRENCE","weighted","pooling",0.5244
"1681","336","IMPACT","classic","area",0.412
"1682","336","OCCURRENCE","classic","area",0.3568
"1683","336","IMPACT","classic","center",0.4776
"1684","336","OCCURRENCE","classic","center",0.3284
"1685","336","IMPACT","classic","centertogrid",0.2537
"1686","336","OCCURRENCE","classic","centertogrid",0.2239
"1687","336","IMPACT","classic","reachedgrid",0.2367
"1688","336","OCCURRENCE","classic","reachedgrid",0.1979
"1689","336","IMPACT","classic","weighted",0.4628
"1690","336","OCCURRENCE","classic","weighted",0.3504
"1691","336","IMPACT","classic","pooling",0.6567
"1692","336","OCCURRENCE","classic","pooling",0.8209
"1693","336","IMPACT","area","center",0.1499
"1694","336","OCCURRENCE","area","center",0.0822
"1695","336","IMPACT","area","centertogrid",0.2554
"1696","336","OCCURRENCE","area","centertogrid",0.1915
"1697","336","IMPACT","area","reachedgrid",0.2205
"1698","336","OCCURRENCE","area","reachedgrid",0.1886
"1699","336","IMPACT","area","weighted",0.0688
"1700","336","OCCURRENCE","area","weighted",0.0078
"1701","336","IMPACT","area","pooling",0.5648
"1702","336","OCCURRENCE","area","pooling",0.5439
"1703","336","IMPACT","center","centertogrid",0.2388
"1704","336","OCCURRENCE","center","centertogrid",0.2239
"1705","336","IMPACT","center","reachedgrid",0.2738
"1706","336","OCCURRENCE","center","reachedgrid",0.219
"1707","336","IMPACT","center","weighted",0.0811
"1708","336","OCCURRENCE","center","weighted",0.0745
"1709","336","IMPACT","center","pooling",0.5075
"1710","336","OCCURRENCE","center","pooling",0.5075
"1711","336","IMPACT","centertogrid","reachedgrid",0.0927
"1712","336","OCCURRENCE","centertogrid","reachedgrid",0.0259
"1713","336","IMPACT","centertogrid","weighted",0.2091
"1714","336","OCCURRENCE","centertogrid","weighted",0.198
"1715","336","IMPACT","centertogrid","pooling",0.6866
"1716","336","OCCURRENCE","centertogrid","pooling",0.7313
"1717","336","IMPACT","reachedgrid","weighted",0.2261
"1718","336","OCCURRENCE","reachedgrid","weighted",0.1879
"1719","336","IMPACT","reachedgrid","pooling",0.6516
"1720","336","OCCURRENCE","reachedgrid","pooling",0.7213
"1721","336","IMPACT","weighted","pooling",0.5134
"1722","336","OCCURRENCE","weighted","pooling",0.5373
"1723","337","IMPACT","classic","area",0.3386
"1724","337","OCCURRENCE","classic","area",0.3967
"1725","337","IMPACT","classic","center",0.375
"1726","337","OCCURRENCE","classic","center",0.3906
"1727","337","IMPACT","classic","centertogrid",0.1951
"1728","337","OCCURRENCE","classic","centertogrid",0.25
"1729","337","IMPACT","classic","reachedgrid",0.1909
"1730","337","OCCURRENCE","classic","reachedgrid",0.2517
"1731","337","IMPACT","classic","weighted",0.3669
"1732","337","OCCURRENCE","classic","weighted",0.3914
"1733","337","IMPACT","classic","pooling",0.9531
"1734","337","OCCURRENCE","classic","pooling",0.5625
"1735","337","IMPACT","area","center",0.1161
"1736","337","OCCURRENCE","area","center",0.0684
"1737","337","IMPACT","area","centertogrid",0.2228
"1738","337","OCCURRENCE","area","centertogrid",0.1936
"1739","337","IMPACT","area","reachedgrid",0.1903
"1740","337","OCCURRENCE","area","reachedgrid",0.1762
"1741","337","IMPACT","area","weighted",0.0381
"1742","337","OCCURRENCE","area","weighted",0.0105
"1743","337","IMPACT","area","pooling",0.6419
"1744","337","OCCURRENCE","area","pooling",0.578
"1745","337","IMPACT","center","centertogrid",0.2107
"1746","337","OCCURRENCE","center","centertogrid",0.2031
"1747","337","IMPACT","center","reachedgrid",0.2321
"1748","337","OCCURRENCE","center","reachedgrid",0.1884
"1749","337","IMPACT","center","weighted",0.0781
"1750","337","OCCURRENCE","center","weighted",0.0593
"1751","337","IMPACT","center","pooling",0.5938
"1752","337","OCCURRENCE","center","pooling",0.5469
"1753","337","IMPACT","centertogrid","reachedgrid",0.0845
"1754","337","OCCURRENCE","centertogrid","reachedgrid",0.0486
"1755","337","IMPACT","centertogrid","weighted",0.1945
"1756","337","OCCURRENCE","centertogrid","weighted",0.196
"1757","337","IMPACT","centertogrid","pooling",0.7581
"1758","337","OCCURRENCE","centertogrid","pooling",0.6875
"1759","337","IMPACT","reachedgrid","weighted",0.1977
"1760","337","OCCURRENCE","reachedgrid","weighted",0.1812
"1761","337","IMPACT","reachedgrid","pooling",0.7622
"1762","337","OCCURRENCE","reachedgrid","pooling",0.6727
"1763","337","IMPACT","weighted","pooling",0.6143
"1764","337","OCCURRENCE","weighted","pooling",0.5771
"1765","338","IMPACT","classic","area",0.3337
"1766","338","OCCURRENCE","classic","area",0.3672
"1767","338","IMPACT","classic","center",0.3538
"1768","338","OCCURRENCE","classic","center",0.4
"1769","338","IMPACT","classic","centertogrid",0.1413
"1770","338","OCCURRENCE","classic","centertogrid",0.1692
"1771","338","IMPACT","classic","reachedgrid",0.1851
"1772","338","OCCURRENCE","classic","reachedgrid",0.1658
"1773","338","IMPACT","classic","weighted",0.3551
"1774","338","OCCURRENCE","classic","weighted",0.3728
"1775","338","IMPACT","classic","pooling",0.5538
"1776","338","OCCURRENCE","classic","pooling",0.7692
"1777","338","IMPACT","area","center",0.1036
"1778","338","OCCURRENCE","area","center",0.0619
"1779","338","IMPACT","area","centertogrid",0.272
"1780","338","OCCURRENCE","area","centertogrid",0.2133
"1781","338","IMPACT","area","reachedgrid",0.1803
"1782","338","OCCURRENCE","area","reachedgrid",0.2014
"1783","338","IMPACT","area","weighted",0.0336
"1784","338","OCCURRENCE","area","weighted",0.0106
"1785","338","IMPACT","area","pooling",0.6067
"1786","338","OCCURRENCE","area","pooling",0.5227
"1787","338","IMPACT","center","centertogrid",0.2563
"1788","338","OCCURRENCE","center","centertogrid",0.2462
"1789","338","IMPACT","center","reachedgrid",0.2508
"1790","338","OCCURRENCE","center","reachedgrid",0.2342
"1791","338","IMPACT","center","weighted",0.0768
"1792","338","OCCURRENCE","center","weighted",0.0543
"1793","338","IMPACT","center","pooling",0.5846
"1794","338","OCCURRENCE","center","pooling",0.5077
"1795","338","IMPACT","centertogrid","reachedgrid",0.0916
"1796","338","OCCURRENCE","centertogrid","reachedgrid",0.0759
"1797","338","IMPACT","centertogrid","weighted",0.2503
"1798","338","OCCURRENCE","centertogrid","weighted",0.219
"1799","338","IMPACT","centertogrid","pooling",0.6562
"1800","338","OCCURRENCE","centertogrid","pooling",0.6154
"1801","338","IMPACT","reachedgrid","weighted",0.1846
"1802","338","OCCURRENCE","reachedgrid","weighted",0.207
"1803","338","IMPACT","reachedgrid","pooling",0.5646
"1804","338","OCCURRENCE","reachedgrid","pooling",0.6034
"1805","338","IMPACT","weighted","pooling",0.5847
"1806","338","OCCURRENCE","weighted","pooling",0.5269
"1807","339","IMPACT","classic","area",0.251
"1808","339","OCCURRENCE","classic","area",0.4472
"1809","339","IMPACT","classic","center",0.3036
"1810","339","OCCURRENCE","classic","center",0.5
"1811","339","IMPACT","classic","centertogrid",0.1429
"1812","339","OCCURRENCE","classic","centertogrid",0.2679
"1813","339","IMPACT","classic","reachedgrid",0.1083
"1814","339","OCCURRENCE","classic","reachedgrid",0.2903
"1815","339","IMPACT","classic","weighted",0.2684
"1816","339","OCCURRENCE","classic","weighted",0.4651
"1817","339","IMPACT","classic","pooling",0.5179
"1818","339","OCCURRENCE","classic","pooling",0.8393
"1819","339","IMPACT","area","center",0.1289
"1820","339","OCCURRENCE","area","center",0.0843
"1821","339","IMPACT","area","centertogrid",0.2332
"1822","339","OCCURRENCE","area","centertogrid",0.1794
"1823","339","IMPACT","area","reachedgrid",0.1795
"1824","339","OCCURRENCE","area","reachedgrid",0.1753
"1825","339","IMPACT","area","weighted",0.0455
"1826","339","OCCURRENCE","area","weighted",0.0179
"1827","339","IMPACT","area","pooling",0.6162
"1828","339","OCCURRENCE","area","pooling",0.6232
"1829","339","IMPACT","center","centertogrid",0.2143
"1830","339","OCCURRENCE","center","centertogrid",0.2321
"1831","339","IMPACT","center","reachedgrid",0.2083
"1832","339","OCCURRENCE","center","reachedgrid",0.2097
"1833","339","IMPACT","center","weighted",0.0866
"1834","339","OCCURRENCE","center","weighted",0.0673
"1835","339","IMPACT","center","pooling",0.5714
"1836","339","OCCURRENCE","center","pooling",0.5893
"1837","339","IMPACT","centertogrid","reachedgrid",0.0845
"1838","339","OCCURRENCE","centertogrid","reachedgrid",0.0406
"1839","339","IMPACT","centertogrid","weighted",0.1923
"1840","339","OCCURRENCE","centertogrid","weighted",0.1972
"1841","339","IMPACT","centertogrid","pooling",0.5536
"1842","339","OCCURRENCE","centertogrid","pooling",0.5714
"1843","339","IMPACT","reachedgrid","weighted",0.16
"1844","339","OCCURRENCE","reachedgrid","weighted",0.1748
"1845","339","IMPACT","reachedgrid","pooling",0.5417
"1846","339","OCCURRENCE","reachedgrid","pooling",0.549
"1847","339","IMPACT","weighted","pooling",0.581
"1848","339","OCCURRENCE","weighted","pooling",0.6103
"1849","340","IMPACT","classic","area",0.2981
"1850","340","OCCURRENCE","classic","area",0.2675
"1851","340","IMPACT","classic","center",0.3594
"1852","340","OCCURRENCE","classic","center",0.2812
"1853","340","IMPACT","classic","centertogrid",0.125
"1854","340","OCCURRENCE","classic","centertogrid",0.0469
"1855","340","IMPACT","classic","reachedgrid",0.1464
"1856","340","OCCURRENCE","classic","reachedgrid",0.0894
"1857","340","IMPACT","classic","weighted",0.3337
"1858","340","OCCURRENCE","classic","weighted",0.2739
"1859","340","IMPACT","classic","pooling",0.5781
"1860","340","OCCURRENCE","classic","pooling",0.6562
"1861","340","IMPACT","area","center",0.1327
"1862","340","OCCURRENCE","area","center",0.0667
"1863","340","IMPACT","area","centertogrid",0.223
"1864","340","OCCURRENCE","area","centertogrid",0.2206
"1865","340","IMPACT","area","reachedgrid",0.1969
"1866","340","OCCURRENCE","area","reachedgrid",0.1781
"1867","340","IMPACT","area","weighted",0.0493
"1868","340","OCCURRENCE","area","weighted",0.0079
"1869","340","IMPACT","area","pooling",0.5078
"1870","340","OCCURRENCE","area","pooling",0.5427
"1871","340","IMPACT","center","centertogrid",0.2344
"1872","340","OCCURRENCE","center","centertogrid",0.2344
"1873","340","IMPACT","center","reachedgrid",0.2499
"1874","340","OCCURRENCE","center","reachedgrid",0.1918
"1875","340","IMPACT","center","weighted",0.0857
"1876","340","OCCURRENCE","center","weighted",0.0593
"1877","340","IMPACT","center","pooling",0.5781
"1878","340","OCCURRENCE","center","pooling",0.6094
"1879","340","IMPACT","centertogrid","reachedgrid",0.1144
"1880","340","OCCURRENCE","centertogrid","reachedgrid",0.0426
"1881","340","IMPACT","centertogrid","weighted",0.2087
"1882","340","OCCURRENCE","centertogrid","weighted",0.227
"1883","340","IMPACT","centertogrid","pooling",0.5938
"1884","340","OCCURRENCE","centertogrid","pooling",0.7031
"1885","340","IMPACT","reachedgrid","weighted",0.1873
"1886","340","OCCURRENCE","reachedgrid","weighted",0.1844
"1887","340","IMPACT","reachedgrid","pooling",0.5782
"1888","340","OCCURRENCE","reachedgrid","pooling",0.6762
"1889","340","IMPACT","weighted","pooling",0.5348
"1890","340","OCCURRENCE","weighted","pooling",0.5501
"1891","341","IMPACT","classic","area",0.3005
"1892","341","OCCURRENCE","classic","area",0.2962
"1893","341","IMPACT","classic","center",0.2623
"1894","341","OCCURRENCE","classic","center",0.2623
"1895","341","IMPACT","classic","centertogrid",0.0492
"1896","341","OCCURRENCE","classic","centertogrid",0.1716
"1897","341","IMPACT","classic","reachedgrid",0.1332
"1898","341","OCCURRENCE","classic","reachedgrid",0.1472
"1899","341","IMPACT","classic","weighted",0.2551
"1900","341","OCCURRENCE","classic","weighted",0.3025
"1901","341","IMPACT","classic","pooling",0.6393
"1902","341","OCCURRENCE","classic","pooling",0.6721
"1903","341","IMPACT","area","center",0.1221
"1904","341","OCCURRENCE","area","center",0.0685
"1905","341","IMPACT","area","centertogrid",0.2513
"1906","341","OCCURRENCE","area","centertogrid",0.1709
"1907","341","IMPACT","area","reachedgrid",0.1673
"1908","341","OCCURRENCE","area","reachedgrid",0.149
"1909","341","IMPACT","area","weighted",0.0462
"1910","341","OCCURRENCE","area","weighted",0.0116
"1911","341","IMPACT","area","pooling",0.5668
"1912","341","OCCURRENCE","area","pooling",0.609
"1913","341","IMPACT","center","centertogrid",0.2131
"1914","341","OCCURRENCE","center","centertogrid",0.2093
"1915","341","IMPACT","center","reachedgrid",0.2559
"1916","341","OCCURRENCE","center","reachedgrid",0.1876
"1917","341","IMPACT","center","weighted",0.0799
"1918","341","OCCURRENCE","center","weighted",0.0656
"1919","341","IMPACT","center","pooling",0.5246
"1920","341","OCCURRENCE","center","pooling",0.5738
"1921","341","IMPACT","centertogrid","reachedgrid",0.084
"1922","341","OCCURRENCE","centertogrid","reachedgrid",0.0647
"1923","341","IMPACT","centertogrid","weighted",0.2059
"1924","341","OCCURRENCE","centertogrid","weighted",0.1648
"1925","341","IMPACT","centertogrid","pooling",0.6885
"1926","341","OCCURRENCE","centertogrid","pooling",0.7667
"1927","341","IMPACT","reachedgrid","weighted",0.2099
"1928","341","OCCURRENCE","reachedgrid","weighted",0.1553
"1929","341","IMPACT","reachedgrid","pooling",0.7313
"1930","341","OCCURRENCE","reachedgrid","pooling",0.7019
"1931","341","IMPACT","weighted","pooling",0.5214
"1932","341","OCCURRENCE","weighted","pooling",0.6147
"1933","342","IMPACT","classic","area",0.3229
"1934","342","OCCURRENCE","classic","area",0.2649
"1935","342","IMPACT","classic","center",0.3793
"1936","342","OCCURRENCE","classic","center",0.2759
"1937","342","IMPACT","classic","centertogrid",0.1897
"1938","342","OCCURRENCE","classic","centertogrid",0.1034
"1939","342","IMPACT","classic","reachedgrid",0.1824
"1940","342","OCCURRENCE","classic","reachedgrid",0.1155
"1941","342","IMPACT","classic","weighted",0.3693
"1942","342","OCCURRENCE","classic","weighted",0.2638
"1943","342","IMPACT","classic","pooling",0.8103
"1944","342","OCCURRENCE","classic","pooling",0.569
"1945","342","IMPACT","area","center",0.1074
"1946","342","OCCURRENCE","area","center",0.0771
"1947","342","IMPACT","area","centertogrid",0.2497
"1948","342","OCCURRENCE","area","centertogrid",0.2132
"1949","342","IMPACT","area","reachedgrid",0.2103
"1950","342","OCCURRENCE","area","reachedgrid",0.1573
"1951","342","IMPACT","area","weighted",0.047
"1952","342","OCCURRENCE","area","weighted",0.0059
"1953","342","IMPACT","area","pooling",0.5402
"1954","342","OCCURRENCE","area","pooling",0.6351
"1955","342","IMPACT","center","centertogrid",0.2586
"1956","342","OCCURRENCE","center","centertogrid",0.2241
"1957","342","IMPACT","center","reachedgrid",0.2666
"1958","342","OCCURRENCE","center","reachedgrid",0.1766
"1959","342","IMPACT","center","weighted",0.0949
"1960","342","OCCURRENCE","center","weighted",0.0729
"1961","342","IMPACT","center","pooling",0.5
"1962","342","OCCURRENCE","center","pooling",0.6379
"1963","342","IMPACT","centertogrid","reachedgrid",0.079
"1964","342","OCCURRENCE","centertogrid","reachedgrid",0.0638
"1965","342","IMPACT","centertogrid","weighted",0.2344
"1966","342","OCCURRENCE","centertogrid","weighted",0.2121
"1967","342","IMPACT","centertogrid","pooling",0.6207
"1968","342","OCCURRENCE","centertogrid","pooling",0.6552
"1969","342","IMPACT","reachedgrid","weighted",0.2567
"1970","342","OCCURRENCE","reachedgrid","weighted",0.1582
"1971","342","IMPACT","reachedgrid","pooling",0.6977
"1972","342","OCCURRENCE","reachedgrid","pooling",0.6509
"1973","342","IMPACT","weighted","pooling",0.5045
"1974","342","OCCURRENCE","weighted","pooling",0.6373
"1975","343","IMPACT","classic","area",0.3184
"1976","343","OCCURRENCE","classic","area",0.3662
"1977","343","IMPACT","classic","center",0.2754
"1978","343","OCCURRENCE","classic","center",0.3623
"1979","343","IMPACT","classic","centertogrid",0.1739
"1980","343","OCCURRENCE","classic","centertogrid",0.1739
"1981","343","IMPACT","classic","reachedgrid",0.1809
"1982","343","OCCURRENCE","classic","reachedgrid",0.199
"1983","343","IMPACT","classic","weighted",0.2878
"1984","343","OCCURRENCE","classic","weighted",0.352
"1985","343","IMPACT","classic","pooling",0.6087
"1986","343","OCCURRENCE","classic","pooling",0.7391
"1987","343","IMPACT","area","center",0.08
"1988","343","OCCURRENCE","area","center",0.0706
"1989","343","IMPACT","area","centertogrid",0.2253
"1990","343","OCCURRENCE","area","centertogrid",0.1923
"1991","343","IMPACT","area","reachedgrid",0.1937
"1992","343","OCCURRENCE","area","reachedgrid",0.1672
"1993","343","IMPACT","area","weighted",0.0306
"1994","343","OCCURRENCE","area","weighted",0.0247
"1995","343","IMPACT","area","pooling",0.6153
"1996","343","OCCURRENCE","area","pooling",0.5556
"1997","343","IMPACT","center","centertogrid",0.2174
"1998","343","OCCURRENCE","center","centertogrid",0.1884
"1999","343","IMPACT","center","reachedgrid",0.191
"2000","343","OCCURRENCE","center","reachedgrid",0.1682
"2001","343","IMPACT","center","weighted",0.052
"2002","343","OCCURRENCE","center","weighted",0.0494
"2003","343","IMPACT","center","pooling",0.5652
"2004","343","OCCURRENCE","center","pooling",0.5362
"2005","343","IMPACT","centertogrid","reachedgrid",0.0386
"2006","343","OCCURRENCE","centertogrid","reachedgrid",0.0438
"2007","343","IMPACT","centertogrid","weighted",0.2089
"2008","343","OCCURRENCE","centertogrid","weighted",0.1945
"2009","343","IMPACT","centertogrid","pooling",0.5217
"2010","343","OCCURRENCE","centertogrid","pooling",0.5652
"2011","343","IMPACT","reachedgrid","weighted",0.1891
"2012","343","OCCURRENCE","reachedgrid","weighted",0.1836
"2013","343","IMPACT","reachedgrid","pooling",0.5533
"2014","343","OCCURRENCE","reachedgrid","pooling",0.5401
"2015","343","IMPACT","weighted","pooling",0.5937
"2016","343","OCCURRENCE","weighted","pooling",0.541
"2017","344","IMPACT","classic","area",0.2694
"2018","344","OCCURRENCE","classic","area",0.2855
"2019","344","IMPACT","classic","center",0.2319
"2020","344","OCCURRENCE","classic","center",0.2899
"2021","344","IMPACT","classic","centertogrid",0.0725
"2022","344","OCCURRENCE","classic","centertogrid",0.1739
"2023","344","IMPACT","classic","reachedgrid",0.1544
"2024","344","OCCURRENCE","classic","reachedgrid",0.1977
"2025","344","IMPACT","classic","weighted",0.2317
"2026","344","OCCURRENCE","classic","weighted",0.2832
"2027","344","IMPACT","classic","pooling",0.913
"2028","344","OCCURRENCE","classic","pooling",0.5362
"2029","344","IMPACT","area","center",0.0993
"2030","344","OCCURRENCE","area","center",0.0617
"2031","344","IMPACT","area","centertogrid",0.2342
"2032","344","OCCURRENCE","area","centertogrid",0.1884
"2033","344","IMPACT","area","reachedgrid",0.1877
"2034","344","OCCURRENCE","area","reachedgrid",0.1813
"2035","344","IMPACT","area","weighted",0.0381
"2036","344","OCCURRENCE","area","weighted",0.005
"2037","344","IMPACT","area","pooling",0.8137
"2038","344","OCCURRENCE","area","pooling",0.5947
"2039","344","IMPACT","center","centertogrid",0.2029
"2040","344","OCCURRENCE","center","centertogrid",0.1884
"2041","344","IMPACT","center","reachedgrid",0.1834
"2042","344","OCCURRENCE","center","reachedgrid",0.1813
"2043","344","IMPACT","center","weighted",0.0668
"2044","344","OCCURRENCE","center","weighted",0.0626
"2045","344","IMPACT","center","pooling",0.913
"2046","344","OCCURRENCE","center","pooling",0.5797
"2047","344","IMPACT","centertogrid","reachedgrid",0.0965
"2048","344","OCCURRENCE","centertogrid","reachedgrid",0.032
"2049","344","IMPACT","centertogrid","weighted",0.2118
"2050","344","OCCURRENCE","centertogrid","weighted",0.1905
"2051","344","IMPACT","centertogrid","pooling",0.8551
"2052","344","OCCURRENCE","centertogrid","pooling",0.5797
"2053","344","IMPACT","reachedgrid","weighted",0.1873
"2054","344","OCCURRENCE","reachedgrid","weighted",0.1835
"2055","344","IMPACT","reachedgrid","pooling",0.7586
"2056","344","OCCURRENCE","reachedgrid","pooling",0.5726
"2057","344","IMPACT","weighted","pooling",0.8463
"2058","344","OCCURRENCE","weighted","pooling",0.5964
"2059","345","IMPACT","classic","area",0.3448
"2060","345","OCCURRENCE","classic","area",0.3628
"2061","345","IMPACT","classic","center",0.2973
"2062","345","OCCURRENCE","classic","center",0.3108
"2063","345","IMPACT","classic","centertogrid",0.1081
"2064","345","OCCURRENCE","classic","centertogrid",0.1418
"2065","345","IMPACT","classic","reachedgrid",0.1722
"2066","345","OCCURRENCE","classic","reachedgrid",0.1721
"2067","345","IMPACT","classic","weighted",0.3279
"2068","345","OCCURRENCE","classic","weighted",0.3467
"2069","345","IMPACT","classic","pooling",0.6081
"2070","345","OCCURRENCE","classic","pooling",0.6486
"2071","345","IMPACT","area","center",0.1231
"2072","345","OCCURRENCE","area","center",0.1062
"2073","345","IMPACT","area","centertogrid",0.2367
"2074","345","OCCURRENCE","area","centertogrid",0.221
"2075","345","IMPACT","area","reachedgrid",0.1984
"2076","345","OCCURRENCE","area","reachedgrid",0.1974
"2077","345","IMPACT","area","weighted",0.0268
"2078","345","OCCURRENCE","area","weighted",0.0315
"2079","345","IMPACT","area","pooling",0.5134
"2080","345","OCCURRENCE","area","pooling",0.6849
"2081","345","IMPACT","center","centertogrid",0.2162
"2082","345","OCCURRENCE","center","centertogrid",0.1735
"2083","345","IMPACT","center","reachedgrid",0.1778
"2084","345","OCCURRENCE","center","reachedgrid",0.1586
"2085","345","IMPACT","center","weighted",0.1038
"2086","345","OCCURRENCE","center","weighted",0.0823
"2087","345","IMPACT","center","pooling",0.5
"2088","345","OCCURRENCE","center","pooling",0.6081
"2089","345","IMPACT","centertogrid","reachedgrid",0.0641
"2090","345","OCCURRENCE","centertogrid","reachedgrid",0.0303
"2091","345","IMPACT","centertogrid","weighted",0.2198
"2092","345","OCCURRENCE","centertogrid","weighted",0.2049
"2093","345","IMPACT","centertogrid","pooling",0.6081
"2094","345","OCCURRENCE","centertogrid","pooling",0.5068
"2095","345","IMPACT","reachedgrid","weighted",0.1962
"2096","345","OCCURRENCE","reachedgrid","weighted",0.1746
"2097","345","IMPACT","reachedgrid","pooling",0.5519
"2098","345","OCCURRENCE","reachedgrid","pooling",0.5234
"2099","345","IMPACT","weighted","pooling",0.5029
"2100","345","OCCURRENCE","weighted","pooling",0.6675
"2101","347","IMPACT","classic","area",0.2575
"2102","347","OCCURRENCE","classic","area",0.2635
"2103","347","IMPACT","classic","center",0.2568
"2104","347","OCCURRENCE","classic","center",0.2838
"2105","347","IMPACT","classic","centertogrid",0.1216
"2106","347","OCCURRENCE","classic","centertogrid",0.1161
"2107","347","IMPACT","classic","reachedgrid",0.105
"2108","347","OCCURRENCE","classic","reachedgrid",0.0861
"2109","347","IMPACT","classic","weighted",0.2724
"2110","347","OCCURRENCE","classic","weighted",0.2598
"2111","347","IMPACT","classic","pooling",0.5946
"2112","347","OCCURRENCE","classic","pooling",0.527
"2113","347","IMPACT","area","center",0.0721
"2114","347","OCCURRENCE","area","center",0.0695
"2115","347","IMPACT","area","centertogrid",0.2133
"2116","347","OCCURRENCE","area","centertogrid",0.188
"2117","347","IMPACT","area","reachedgrid",0.1663
"2118","347","OCCURRENCE","area","reachedgrid",0.1774
"2119","347","IMPACT","area","weighted",0.0216
"2120","347","OCCURRENCE","area","weighted",0.0167
"2121","347","IMPACT","area","pooling",0.5548
"2122","347","OCCURRENCE","area","pooling",0.5547
"2123","347","IMPACT","center","centertogrid",0.2027
"2124","347","OCCURRENCE","center","centertogrid",0.2242
"2125","347","IMPACT","center","reachedgrid",0.1938
"2126","347","OCCURRENCE","center","reachedgrid",0.1977
"2127","347","IMPACT","center","weighted",0.0514
"2128","347","OCCURRENCE","center","weighted",0.0625
"2129","347","IMPACT","center","pooling",0.5811
"2130","347","OCCURRENCE","center","pooling",0.5541
"2131","347","IMPACT","centertogrid","reachedgrid",0.091
"2132","347","OCCURRENCE","centertogrid","reachedgrid",0.03
"2133","347","IMPACT","centertogrid","weighted",0.1918
"2134","347","OCCURRENCE","centertogrid","weighted",0.1982
"2135","347","IMPACT","centertogrid","pooling",0.5135
"2136","347","OCCURRENCE","centertogrid","pooling",0.589
"2137","347","IMPACT","reachedgrid","weighted",0.1738
"2138","347","OCCURRENCE","reachedgrid","weighted",0.1737
"2139","347","IMPACT","reachedgrid","pooling",0.5316
"2140","347","OCCURRENCE","reachedgrid","pooling",0.5591
"2141","347","IMPACT","weighted","pooling",0.5763
"2142","347","OCCURRENCE","weighted","pooling",0.5518
"2143","348","IMPACT","classic","area",0.2869
"2144","348","OCCURRENCE","classic","area",0.314
"2145","348","IMPACT","classic","center",0.2973
"2146","348","OCCURRENCE","classic","center",0.3514
"2147","348","IMPACT","classic","centertogrid",0.1511
"2148","348","OCCURRENCE","classic","centertogrid",0.1622
"2149","348","IMPACT","classic","reachedgrid",0.1449
"2150","348","OCCURRENCE","classic","reachedgrid",0.1722
"2151","348","IMPACT","classic","weighted",0.3086
"2152","348","OCCURRENCE","classic","weighted",0.3074
"2153","348","IMPACT","classic","pooling",0.8378
