"","scenario","type","method1","method2","distance","pValue"
"479","292","IMPACT","area","reachedgrid",0.224,0
"480","292","OCCURRENCE","area","reachedgrid",0.1628,0.0025
"481","292","IMPACT","area","weighted",0.0554,0
"482","292","OCCURRENCE","area","weighted",0.0214,0.0159
"483","292","IMPACT","area","pooling",0.6385,0
"484","292","OCCURRENCE","area","pooling",0.7646,0
"485","292","IMPACT","center","centertogrid",0.3201,9e-04
"486","292","OCCURRENCE","center","centertogrid",0.2081,0.0629
"487","292","IMPACT","center","reachedgrid",0.2816,0.0011
"488","292","OCCURRENCE","center","reachedgrid",0.1742,0.0715
"489","292","IMPACT","center","weighted",0.0836,0.7127
"490","292","OCCURRENCE","center","weighted",0.0757,0.8169
"491","292","IMPACT","center","pooling",0.5571,0
"492","292","OCCURRENCE","center","pooling",0.7429,0
"493","292","IMPACT","centertogrid","reachedgrid",0.0964,0.7752
"494","292","OCCURRENCE","centertogrid","reachedgrid",0.0536,0.8076
"495","292","IMPACT","centertogrid","weighted",0.2677,1e-04
"496","292","OCCURRENCE","centertogrid","weighted",0.2326,0.0011
"497","292","IMPACT","centertogrid","pooling",0.5942,0
"498","292","OCCURRENCE","centertogrid","pooling",0.7536,0
"499","292","IMPACT","reachedgrid","weighted",0.2477,0
"500","292","OCCURRENCE","reachedgrid","weighted",0.179,5e-04
"501","292","IMPACT","reachedgrid","pooling",0.6531,0
"502","292","OCCURRENCE","reachedgrid","pooling",0.7829,0
"503","292","IMPACT","weighted","pooling",0.5978,0
"504","292","OCCURRENCE","weighted","pooling",0.755,0
"505","293","IMPACT","classic","area",0.2851,2e-04
"506","293","OCCURRENCE","classic","area",0.2905,2e-04
"507","293","IMPACT","classic","center",0.2456,0.042
"508","293","OCCURRENCE","classic","center",0.2456,0.0407
"509","293","IMPACT","classic","centertogrid",0.0702,0.8212
"510","293","OCCURRENCE","classic","centertogrid",0.1579,0.1625
"511","293","IMPACT","classic","reachedgrid",0.0989,0.3852
"512","293","OCCURRENCE","classic","reachedgrid",0.1319,0.164
"513","293","IMPACT","classic","weighted",0.2414,0.0026
"514","293","OCCURRENCE","classic","weighted",0.2674,6e-04
"515","293","IMPACT","classic","pooling",0.7368,0
"516","293","OCCURRENCE","classic","pooling",0.7368,0
"517","293","IMPACT","area","center",0.1529,0.1432
"518","293","OCCURRENCE","area","center",0.0852,0.8089
"519","293","IMPACT","area","centertogrid",0.2501,0.0017
"520","293","OCCURRENCE","area","centertogrid",0.2852,2e-04
"521","293","IMPACT","area","reachedgrid",0.2044,2e-04
"522","293","OCCURRENCE","area","reachedgrid",0.1817,0.0032
"523","293","IMPACT","area","weighted",0.048,0
"524","293","OCCURRENCE","area","weighted",0.0253,0.011
"525","293","IMPACT","area","pooling",0.5975,0
"526","293","OCCURRENCE","area","pooling",0.5548,0
"527","293","IMPACT","center","centertogrid",0.2456,0.0472
"528","293","OCCURRENCE","center","centertogrid",0.3158,0.005
"529","293","IMPACT","center","reachedgrid",0.2054,0.0401
"530","293","OCCURRENCE","center","reachedgrid",0.2123,0.038
"531","293","IMPACT","center","weighted",0.1062,0.5413
"532","293","OCCURRENCE","center","weighted",0.0645,0.9716
"533","293","IMPACT","center","pooling",0.5263,0
"534","293","OCCURRENCE","center","pooling",0.4938,0
"535","293","IMPACT","centertogrid","reachedgrid",0.0767,0.5574
"536","293","OCCURRENCE","centertogrid","reachedgrid",0.1035,0.3981
"537","293","IMPACT","centertogrid","weighted",0.2311,0.0045
"538","293","OCCURRENCE","centertogrid","weighted",0.2776,3e-04
"539","293","IMPACT","centertogrid","pooling",0.6667,0
"540","293","OCCURRENCE","centertogrid","pooling",0.5965,0
"541","293","IMPACT","reachedgrid","weighted",0.1981,2e-04
"542","293","OCCURRENCE","reachedgrid","weighted",0.201,6e-04
"543","293","IMPACT","reachedgrid","pooling",0.7069,0
"544","293","OCCURRENCE","reachedgrid","pooling",0.7,0
"545","293","IMPACT","weighted","pooling",0.5556,0
"546","293","OCCURRENCE","weighted","pooling",0.5313,0
"547","294","IMPACT","classic","area",0.3387,0
"548","294","OCCURRENCE","classic","area",0.2703,2e-04
"549","294","IMPACT","classic","center",0.3538,4e-04
"550","294","OCCURRENCE","classic","center",0.3231,0.0014
"551","294","IMPACT","classic","centertogrid",0.0923,0.5517
"552","294","OCCURRENCE","classic","centertogrid",0.1077,0.377
"553","294","IMPACT","classic","reachedgrid",0.1333,0.1188
"554","294","OCCURRENCE","classic","reachedgrid",0.1538,0.0573
"555","294","IMPACT","classic","weighted",0.3208,0
"556","294","OCCURRENCE","classic","weighted",0.266,2e-04
"557","294","IMPACT","classic","pooling",0.5385,0
"558","294","OCCURRENCE","classic","pooling",0.6,0
"559","294","IMPACT","area","center",0.1524,0.1007
"560","294","OCCURRENCE","area","center",0.1109,0.4096
"561","294","IMPACT","area","centertogrid",0.2487,7e-04
"562","294","OCCURRENCE","area","centertogrid",0.3627,0
"563","294","IMPACT","area","reachedgrid",0.2055,0
"564","294","OCCURRENCE","area","reachedgrid",0.2249,0
"565","294","IMPACT","area","weighted",0.065,0
"566","294","OCCURRENCE","area","weighted",0.0408,0
"567","294","IMPACT","area","pooling",0.5716,0
"568","294","OCCURRENCE","area","pooling",0.5185,0
"569","294","IMPACT","center","centertogrid",0.2615,0.0164
"570","294","OCCURRENCE","center","centertogrid",0.4154,0
"571","294","IMPACT","center","reachedgrid",0.2564,0.0025
"572","294","OCCURRENCE","center","reachedgrid",0.2776,0.0015
"573","294","IMPACT","center","weighted",0.093,0.6279
"574","294","OCCURRENCE","center","weighted",0.0966,0.5792
"575","294","IMPACT","center","pooling",0.5231,0
"576","294","OCCURRENCE","center","pooling",0.5329,0
"577","294","IMPACT","centertogrid","reachedgrid",0.0683,0.5923
"578","294","OCCURRENCE","centertogrid","reachedgrid",0.1378,0.1171
"579","294","IMPACT","centertogrid","weighted",0.2285,0.0023
"580","294","OCCURRENCE","centertogrid","weighted",0.3583,0
"581","294","IMPACT","centertogrid","pooling",0.6308,0
"582","294","OCCURRENCE","centertogrid","pooling",0.5077,0
"583","294","IMPACT","reachedgrid","weighted",0.2275,0
"584","294","OCCURRENCE","reachedgrid","weighted",0.2353,0
"585","294","IMPACT","reachedgrid","pooling",0.6718,0
"586","294","OCCURRENCE","reachedgrid","pooling",0.6455,0
"587","294","IMPACT","weighted","pooling",0.5195,0
"588","294","OCCURRENCE","weighted","pooling",0.504,0
"589","295","IMPACT","classic","area",0.3064,0
"590","295","OCCURRENCE","classic","area",0.3064,0
"591","295","IMPACT","classic","center",0.3425,1e-04
"592","295","OCCURRENCE","classic","center",0.3288,3e-04
"593","295","IMPACT","classic","centertogrid",0.1644,0.0556
"594","295","OCCURRENCE","classic","centertogrid",0.1644,0.0654
"595","295","IMPACT","classic","reachedgrid",0.1434,0.2492
"596","295","OCCURRENCE","classic","reachedgrid",0.1181,0.1694
"597","295","IMPACT","classic","weighted",0.3452,0
"598","295","OCCURRENCE","classic","weighted",0.2967,0
"599","295","IMPACT","classic","pooling",0.8767,0
"600","295","OCCURRENCE","classic","pooling",0.8904,0
"601","295","IMPACT","area","center",0.1418,0.1092
"602","295","OCCURRENCE","area","center",0.0618,0.9465
"603","295","IMPACT","area","centertogrid",0.237,6e-04
"604","295","OCCURRENCE","area","centertogrid",0.1826,0.0165
"605","295","IMPACT","area","reachedgrid",0.2082,0
"606","295","OCCURRENCE","area","reachedgrid",0.2094,1e-04
"607","295","IMPACT","area","weighted",0.0504,0
"608","295","OCCURRENCE","area","weighted",0.0209,0.0284
"609","295","IMPACT","area","pooling",0.606,0
"610","295","OCCURRENCE","area","pooling",0.6444,0
"611","295","IMPACT","center","centertogrid",0.2329,0.0276
"612","295","OCCURRENCE","center","centertogrid",0.2055,0.065
"613","295","IMPACT","center","reachedgrid",0.2206,0.0145
"614","295","OCCURRENCE","center","reachedgrid",0.2318,0.0065
"615","295","IMPACT","center","weighted",0.0935,0.5456
"616","295","OCCURRENCE","center","weighted",0.0742,0.8161
"617","295","IMPACT","center","pooling",0.5752,0
"618","295","OCCURRENCE","center","pooling",0.6438,0
"619","295","IMPACT","centertogrid","reachedgrid",0.1044,0.64
"620","295","OCCURRENCE","centertogrid","reachedgrid",0.0674,0.5625
"621","295","IMPACT","centertogrid","weighted",0.1978,0.0066
"622","295","OCCURRENCE","centertogrid","weighted",0.1947,0.0079
"623","295","IMPACT","centertogrid","pooling",0.7123,0
"624","295","OCCURRENCE","centertogrid","pooling",0.7945,0
"625","295","IMPACT","reachedgrid","weighted",0.2019,0
"626","295","OCCURRENCE","reachedgrid","weighted",0.1997,1e-04
"627","295","IMPACT","reachedgrid","pooling",0.7333,0
"628","295","OCCURRENCE","reachedgrid","pooling",0.7724,0
"629","295","IMPACT","weighted","pooling",0.5698,0
"630","295","OCCURRENCE","weighted","pooling",0.6362,0
"631","296","IMPACT","classic","area",0.2388,7e-04
"632","296","OCCURRENCE","classic","area",0.3363,0
"633","296","IMPACT","classic","center",0.3429,3e-04
"634","296","OCCURRENCE","classic","center",0.3143,0.0012
"635","296","IMPACT","classic","centertogrid",0.2286,0.0081
"636","296","OCCURRENCE","classic","centertogrid",0.2143,0.0153
"637","296","IMPACT","classic","reachedgrid",0.1244,0.4437
"638","296","OCCURRENCE","classic","reachedgrid",0.2132,0.0059
"639","296","IMPACT","classic","weighted",0.28,0
"640","296","OCCURRENCE","classic","weighted",0.3225,0
"641","296","IMPACT","classic","pooling",0.9,0
"642","296","OCCURRENCE","classic","pooling",0.9286,0
"643","296","IMPACT","area","center",0.1285,0.2027
"644","296","OCCURRENCE","area","center",0.0519,0.9925
"645","296","IMPACT","area","centertogrid",0.2532,3e-04
"646","296","OCCURRENCE","area","centertogrid",0.1483,0.0962
"647","296","IMPACT","area","reachedgrid",0.2092,0
"648","296","OCCURRENCE","area","reachedgrid",0.1784,6e-04
"649","296","IMPACT","area","weighted",0.046,0
"650","296","OCCURRENCE","area","weighted",0.0195,0.0587
"651","296","IMPACT","area","pooling",0.7201,0
"652","296","OCCURRENCE","area","pooling",0.8386,0
"653","296","IMPACT","center","centertogrid",0.2429,0.0239
"654","296","OCCURRENCE","center","centertogrid",0.1714,0.2082
"655","296","IMPACT","center","reachedgrid",0.2185,0.0198
"656","296","OCCURRENCE","center","reachedgrid",0.1587,0.1235
"657","296","IMPACT","center","weighted",0.0852,0.6902
"658","296","OCCURRENCE","center","weighted",0.0489,0.9962
"659","296","IMPACT","center","pooling",0.6556,0
"660","296","OCCURRENCE","center","pooling",0.8127,0
"661","296","IMPACT","centertogrid","reachedgrid",0.113,0.5679
"662","296","OCCURRENCE","centertogrid","reachedgrid",0.0418,0.9304
"663","296","IMPACT","centertogrid","weighted",0.2297,0.0012
"664","296","OCCURRENCE","centertogrid","weighted",0.1594,0.0569
"665","296","IMPACT","centertogrid","pooling",0.6714,0
"666","296","OCCURRENCE","centertogrid","pooling",0.8714,0
"667","296","IMPACT","reachedgrid","weighted",0.1681,3e-04
"668","296","OCCURRENCE","reachedgrid","weighted",0.1602,0.0023
"669","296","IMPACT","reachedgrid","pooling",0.7756,0
"670","296","OCCURRENCE","reachedgrid","pooling",0.8636,0
"671","296","IMPACT","weighted","pooling",0.681,0
"672","296","OCCURRENCE","weighted","pooling",0.8223,0
"673","297","IMPACT","classic","area",0.2374,0.001
"674","297","OCCURRENCE","classic","area",0.2901,0
"675","297","IMPACT","classic","center",0.2206,0.0533
"676","297","OCCURRENCE","classic","center",0.2647,0.0087
"677","297","IMPACT","classic","centertogrid",0.0882,0.5599
"678","297","OCCURRENCE","classic","centertogrid",0.1912,0.045
"679","297","IMPACT","classic","reachedgrid",0.1269,0.1182
"680","297","OCCURRENCE","classic","reachedgrid",0.1664,0.0418
"681","297","IMPACT","classic","weighted",0.2047,0.0067
"682","297","OCCURRENCE","classic","weighted",0.2621,2e-04
"683","297","IMPACT","classic","pooling",0.7059,0
"684","297","OCCURRENCE","classic","pooling",0.7794,0
"685","297","IMPACT","area","center",0.1075,0.4183
"686","297","OCCURRENCE","area","center",0.109,0.4035
"687","297","IMPACT","area","centertogrid",0.2877,0
"688","297","OCCURRENCE","area","centertogrid",0.2731,1e-04
"689","297","IMPACT","area","reachedgrid",0.1696,8e-04
"690","297","OCCURRENCE","area","reachedgrid",0.1937,6e-04
"691","297","IMPACT","area","weighted",0.0378,0
"692","297","OCCURRENCE","area","weighted",0.0281,0.002
"693","297","IMPACT","area","pooling",0.7313,0
"694","297","OCCURRENCE","area","pooling",0.7087,0
"695","297","IMPACT","center","centertogrid",0.3088,0.0023
"696","297","OCCURRENCE","center","centertogrid",0.2353,0.0363
"697","297","IMPACT","center","reachedgrid",0.1916,0.0362
"698","297","OCCURRENCE","center","reachedgrid",0.197,0.042
"699","297","IMPACT","center","weighted",0.0764,0.8218
"700","297","OCCURRENCE","center","weighted",0.0847,0.7143
"701","297","IMPACT","center","pooling",0.6323,0
"702","297","OCCURRENCE","center","pooling",0.6324,0
"703","297","IMPACT","centertogrid","reachedgrid",0.1181,0.1929
"704","297","OCCURRENCE","centertogrid","reachedgrid",0.0794,0.5757
"705","297","IMPACT","centertogrid","weighted",0.2731,1e-04
"706","297","OCCURRENCE","centertogrid","weighted",0.2629,2e-04
"707","297","IMPACT","centertogrid","pooling",0.6176,0
"708","297","OCCURRENCE","centertogrid","pooling",0.6324,0
"709","297","IMPACT","reachedgrid","weighted",0.1841,2e-04
"710","297","OCCURRENCE","reachedgrid","weighted",0.1836,0.0011
"711","297","IMPACT","reachedgrid","pooling",0.7357,0
"712","297","OCCURRENCE","reachedgrid","pooling",0.7117,0
"713","297","IMPACT","weighted","pooling",0.6971,0
"714","297","OCCURRENCE","weighted","pooling",0.6826,0
"715","298","IMPACT","classic","area",0.2028,0.0086
"716","298","OCCURRENCE","classic","area",0.3602,0
"717","298","IMPACT","classic","center",0.2388,0.0273
"718","298","OCCURRENCE","classic","center",0.4328,0
"719","298","IMPACT","classic","centertogrid",0.1671,0.0796
"720","298","OCCURRENCE","classic","centertogrid",0.2836,0.0023
"721","298","IMPACT","classic","reachedgrid",0.1109,0.2568
"722","298","OCCURRENCE","classic","reachedgrid",0.2896,3e-04
"723","298","IMPACT","classic","weighted",0.21,0.0054
"724","298","OCCURRENCE","classic","weighted",0.4027,0
"725","298","IMPACT","classic","pooling",0.7313,0
"726","298","OCCURRENCE","classic","pooling",0.8358,0
"727","298","IMPACT","area","center",0.0718,0.8841
"728","298","OCCURRENCE","area","center",0.1072,0.4355
"729","298","IMPACT","area","centertogrid",0.1914,0.0167
"730","298","OCCURRENCE","area","centertogrid",0.3338,0
"731","298","IMPACT","area","reachedgrid",0.1551,0.0032
"732","298","OCCURRENCE","area","reachedgrid",0.2634,0
"733","298","IMPACT","area","weighted",0.0176,0.0433
"734","298","OCCURRENCE","area","weighted",0.0474,0
"735","298","IMPACT","area","pooling",0.5634,0
"736","298","OCCURRENCE","area","pooling",0.8144,0
"737","298","IMPACT","center","centertogrid",0.197,0.0999
"738","298","OCCURRENCE","center","centertogrid",0.2985,0.0036
"739","298","IMPACT","center","reachedgrid",0.1533,0.1505
"740","298","OCCURRENCE","center","reachedgrid",0.2495,0.0061
"741","298","IMPACT","center","weighted",0.0674,0.9214
"742","298","OCCURRENCE","center","weighted",0.0744,0.8527
"743","298","IMPACT","center","pooling",0.5672,0
"744","298","OCCURRENCE","center","pooling",0.8825,0
"745","298","IMPACT","centertogrid","reachedgrid",0.0608,0.7679
"746","298","OCCURRENCE","centertogrid","reachedgrid",0.0704,0.614
"747","298","IMPACT","centertogrid","weighted",0.1844,0.0225
"748","298","OCCURRENCE","centertogrid","weighted",0.3225,0
"749","298","IMPACT","centertogrid","pooling",0.6667,0
"750","298","OCCURRENCE","centertogrid","pooling",0.9552,0
"751","298","IMPACT","reachedgrid","weighted",0.1407,0.0088
"752","298","OCCURRENCE","reachedgrid","weighted",0.2521,0
"753","298","IMPACT","reachedgrid","pooling",0.6204,0
"754","298","OCCURRENCE","reachedgrid","pooling",0.9057,0
"755","298","IMPACT","weighted","pooling",0.555,0
"756","298","OCCURRENCE","weighted","pooling",0.8525,0
"757","299","IMPACT","classic","area",0.2637,1e-04
"758","299","OCCURRENCE","classic","area",0.2468,4e-04
"759","299","IMPACT","classic","center",0.338,3e-04
"760","299","OCCURRENCE","classic","center",0.2394,0.0202
"761","299","IMPACT","classic","centertogrid",0.1549,0.0879
"762","299","OCCURRENCE","classic","centertogrid",0.1549,0.1151
"763","299","IMPACT","classic","reachedgrid",0.1272,0.4099
"764","299","OCCURRENCE","classic","reachedgrid",0.1346,0.1394
"765","299","IMPACT","classic","weighted",0.2972,0
"766","299","OCCURRENCE","classic","weighted",0.2447,4e-04
"767","299","IMPACT","classic","pooling",0.5211,0
"768","299","OCCURRENCE","classic","pooling",0.8028,0
"769","299","IMPACT","area","center",0.1314,0.1763
"770","299","OCCURRENCE","area","center",0.0525,0.9906
"771","299","IMPACT","area","centertogrid",0.2379,7e-04
"772","299","OCCURRENCE","area","centertogrid",0.1718,0.0326
"773","299","IMPACT","area","reachedgrid",0.1824,1e-04
"774","299","OCCURRENCE","area","reachedgrid",0.1532,0.0115
"775","299","IMPACT","area","weighted",0.0438,0
"776","299","OCCURRENCE","area","weighted",0.0022,1
"777","299","IMPACT","area","pooling",0.6132,0
"778","299","OCCURRENCE","area","pooling",0.8164,0
"779","299","IMPACT","center","centertogrid",0.2113,0.0611
"780","299","OCCURRENCE","center","centertogrid",0.1972,0.098
"781","299","IMPACT","center","reachedgrid",0.2108,0.0264
"782","299","OCCURRENCE","center","reachedgrid",0.157,0.145
"783","299","IMPACT","center","weighted",0.0894,0.621
"784","299","OCCURRENCE","center","weighted",0.0522,0.9904
"785","299","IMPACT","center","pooling",0.5493,0
"786","299","OCCURRENCE","center","pooling",0.831,0
"787","299","IMPACT","centertogrid","reachedgrid",0.1014,0.6985
"788","299","OCCURRENCE","centertogrid","reachedgrid",0.0401,0.9468
"789","299","IMPACT","centertogrid","weighted",0.1979,0.0077
"790","299","OCCURRENCE","centertogrid","weighted",0.1737,0.0275
"791","299","IMPACT","centertogrid","pooling",0.5352,0
"792","299","OCCURRENCE","centertogrid","pooling",0.7746,0
"793","299","IMPACT","reachedgrid","weighted",0.17,3e-04
"794","299","OCCURRENCE","reachedgrid","weighted",0.1535,0.0097
"795","299","IMPACT","reachedgrid","pooling",0.5484,0
"796","299","OCCURRENCE","reachedgrid","pooling",0.7345,0
"797","299","IMPACT","weighted","pooling",0.5793,0
"798","299","OCCURRENCE","weighted","pooling",0.8167,0
"799","300","IMPACT","classic","area",0.2774,0
"800","300","OCCURRENCE","classic","area",0.2868,0
