"","scenario","type","method1","method2","distance"
"3270","358","OCCURRENCE","centertogrid","pooling",0.5541
"3271","358","IMPACT","reachedgrid","weighted",0.1498
"3272","358","OCCURRENCE","reachedgrid","weighted",0.1518
"3273","358","IMPACT","reachedgrid","pooling",0.5316
"3274","358","OCCURRENCE","reachedgrid","pooling",0.5591
"3275","358","IMPACT","weighted","pooling",0.5464
"3276","358","OCCURRENCE","weighted","pooling",0.507
"3277","359","IMPACT","classic","area",0.3368
"3278","359","OCCURRENCE","classic","area",0.2867
"3279","359","IMPACT","classic","center",0.3867
"3280","359","OCCURRENCE","classic","center",0.3067
"3281","359","IMPACT","classic","centertogrid",0.24
"3282","359","OCCURRENCE","classic","centertogrid",0.1067
"3283","359","IMPACT","classic","reachedgrid",0.179
"3284","359","OCCURRENCE","classic","reachedgrid",0.1157
"3285","359","IMPACT","classic","weighted",0.3764
"3286","359","OCCURRENCE","classic","weighted",0.2737
"3287","359","IMPACT","classic","pooling",0.8933
"3288","359","OCCURRENCE","classic","pooling",0.5467
"3289","359","IMPACT","area","center",0.1094
"3290","359","OCCURRENCE","area","center",0.0596
"3291","359","IMPACT","area","centertogrid",0.2489
"3292","359","OCCURRENCE","area","centertogrid",0.18
"3293","359","IMPACT","area","reachedgrid",0.188
"3294","359","OCCURRENCE","area","reachedgrid",0.1709
"3295","359","IMPACT","area","weighted",0.0397
"3296","359","OCCURRENCE","area","weighted",0.0169
"3297","359","IMPACT","area","pooling",0.5694
"3298","359","OCCURRENCE","area","pooling",0.5264
"3299","359","IMPACT","center","centertogrid",0.3067
"3300","359","OCCURRENCE","center","centertogrid",0.2
"3301","359","IMPACT","center","reachedgrid",0.2457
"3302","359","OCCURRENCE","center","reachedgrid",0.1909
"3303","359","IMPACT","center","weighted",0.0802
"3304","359","OCCURRENCE","center","weighted",0.0549
"3305","359","IMPACT","center","pooling",0.5467
"3306","359","OCCURRENCE","center","pooling",0.56
"3307","359","IMPACT","centertogrid","reachedgrid",0.0886
"3308","359","OCCURRENCE","centertogrid","reachedgrid",0.0463
"3309","359","IMPACT","centertogrid","weighted",0.2354
"3310","359","OCCURRENCE","centertogrid","weighted",0.1877
"3311","359","IMPACT","centertogrid","pooling",0.6533
"3312","359","OCCURRENCE","centertogrid","pooling",0.64
"3313","359","IMPACT","reachedgrid","weighted",0.1974
"3314","359","OCCURRENCE","reachedgrid","weighted",0.158
"3315","359","IMPACT","reachedgrid","pooling",0.7143
"3316","359","OCCURRENCE","reachedgrid","pooling",0.5938
"3317","359","IMPACT","weighted","pooling",0.5298
"3318","359","OCCURRENCE","weighted","pooling",0.5146
"3319","360","IMPACT","classic","area",0.2985
"3320","360","OCCURRENCE","classic","area",0.3146
"3321","360","IMPACT","classic","center",0.3014
"3322","360","OCCURRENCE","classic","center",0.3288
"3323","360","IMPACT","classic","centertogrid",0.1781
"3324","360","OCCURRENCE","classic","centertogrid",0.1918
"3325","360","IMPACT","classic","reachedgrid",0.1277
"3326","360","OCCURRENCE","classic","reachedgrid",0.1821
"3327","360","IMPACT","classic","weighted",0.3101
"3328","360","OCCURRENCE","classic","weighted",0.3042
"3329","360","IMPACT","classic","pooling",0.5205
"3330","360","OCCURRENCE","classic","pooling",0.7671
"3331","360","IMPACT","area","center",0.0858
"3332","360","OCCURRENCE","area","center",0.0549
"3333","360","IMPACT","area","centertogrid",0.1793
"3334","360","OCCURRENCE","area","centertogrid",0.1476
"3335","360","IMPACT","area","reachedgrid",0.1708
"3336","360","OCCURRENCE","area","reachedgrid",0.1352
"3337","360","IMPACT","area","weighted",0.0217
"3338","360","OCCURRENCE","area","weighted",0.0117
"3339","360","IMPACT","area","pooling",0.5103
"3340","360","OCCURRENCE","area","pooling",0.5525
"3341","360","IMPACT","center","centertogrid",0.2329
"3342","360","OCCURRENCE","center","centertogrid",0.137
"3343","360","IMPACT","center","reachedgrid",0.1825
"3344","360","OCCURRENCE","center","reachedgrid",0.1693
"3345","360","IMPACT","center","weighted",0.0832
"3346","360","OCCURRENCE","center","weighted",0.0573
"3347","360","IMPACT","center","pooling",0.5205
"3348","360","OCCURRENCE","center","pooling",0.5205
"3349","360","IMPACT","centertogrid","reachedgrid",0.0571
"3350","360","OCCURRENCE","centertogrid","reachedgrid",0.0323
"3351","360","IMPACT","centertogrid","weighted",0.1973
"3352","360","OCCURRENCE","centertogrid","weighted",0.1466
"3353","360","IMPACT","centertogrid","pooling",0.5205
"3354","360","OCCURRENCE","centertogrid","pooling",0.5753
"3355","360","IMPACT","reachedgrid","weighted",0.1824
"3356","360","OCCURRENCE","reachedgrid","weighted",0.1331
"3357","360","IMPACT","reachedgrid","pooling",0.5
"3358","360","OCCURRENCE","reachedgrid","pooling",0.6077
"3359","360","IMPACT","weighted","pooling",0.5222
"3360","360","OCCURRENCE","weighted","pooling",0.5549
"3361","361","IMPACT","classic","area",0.3172
"3362","361","OCCURRENCE","classic","area",0.3477
"3363","361","IMPACT","classic","center",0.3288
"3364","361","OCCURRENCE","classic","center",0.3425
"3365","361","IMPACT","classic","centertogrid",0.1412
"3366","361","OCCURRENCE","classic","centertogrid",0.243
"3367","361","IMPACT","classic","reachedgrid",0.171
"3368","361","OCCURRENCE","classic","reachedgrid",0.179
"3369","361","IMPACT","classic","weighted",0.3244
"3370","361","OCCURRENCE","classic","weighted",0.3431
"3371","361","IMPACT","classic","pooling",0.5753
"3372","361","OCCURRENCE","classic","pooling",0.5068
"3373","361","IMPACT","area","center",0.079
"3374","361","OCCURRENCE","area","center",0.0652
"3375","361","IMPACT","area","centertogrid",0.1787
"3376","361","OCCURRENCE","area","centertogrid",0.2313
"3377","361","IMPACT","area","reachedgrid",0.1872
"3378","361","OCCURRENCE","area","reachedgrid",0.1787
"3379","361","IMPACT","area","weighted",0.0118
"3380","361","OCCURRENCE","area","weighted",0.0081
"3381","361","IMPACT","area","pooling",0.5089
"3382","361","OCCURRENCE","area","pooling",0.5485
"3383","361","IMPACT","center","centertogrid",0.219
"3384","361","OCCURRENCE","center","centertogrid",0.243
"3385","361","IMPACT","center","reachedgrid",0.2037
"3386","361","OCCURRENCE","center","reachedgrid",0.179
"3387","361","IMPACT","center","weighted",0.0675
"3388","361","OCCURRENCE","center","weighted",0.0589
"3389","361","IMPACT","center","pooling",0.5068
"3390","361","OCCURRENCE","center","pooling",0.5616
"3391","361","IMPACT","centertogrid","reachedgrid",0.0489
"3392","361","OCCURRENCE","centertogrid","reachedgrid",0.064
"3393","361","IMPACT","centertogrid","weighted",0.1906
"3394","361","OCCURRENCE","centertogrid","weighted",0.2357
"3395","361","IMPACT","centertogrid","pooling",0.507
"3396","361","OCCURRENCE","centertogrid","pooling",0.7361
"3397","361","IMPACT","reachedgrid","weighted",0.1799
"3398","361","OCCURRENCE","reachedgrid","weighted",0.1741
"3399","361","IMPACT","reachedgrid","pooling",0.5223
"3400","361","OCCURRENCE","reachedgrid","pooling",0.6721
"3401","361","IMPACT","weighted","pooling",0.5003
"3402","361","OCCURRENCE","weighted","pooling",0.5456
"3403","362","IMPACT","classic","area",0.3022
"3404","362","OCCURRENCE","classic","area",0.2607
"3405","362","IMPACT","classic","center",0.2361
"3406","362","OCCURRENCE","classic","center",0.2639
"3407","362","IMPACT","classic","centertogrid",0.0694
"3408","362","OCCURRENCE","classic","centertogrid",0.1389
"3409","362","IMPACT","classic","reachedgrid",0.1528
"3410","362","OCCURRENCE","classic","reachedgrid",0.1241
"3411","362","IMPACT","classic","weighted",0.2458
"3412","362","OCCURRENCE","classic","weighted",0.2532
"3413","362","IMPACT","classic","pooling",0.5972
"3414","362","OCCURRENCE","classic","pooling",0.5139
"3415","362","IMPACT","area","center",0.1552
"3416","362","OCCURRENCE","area","center",0.0956
"3417","362","IMPACT","area","centertogrid",0.2853
"3418","362","OCCURRENCE","area","centertogrid",0.1781
"3419","362","IMPACT","area","reachedgrid",0.2089
"3420","362","OCCURRENCE","area","reachedgrid",0.1625
"3421","362","IMPACT","area","weighted",0.0718
"3422","362","OCCURRENCE","area","weighted",0.0207
"3423","362","IMPACT","area","pooling",0.6634
"3424","362","OCCURRENCE","area","pooling",0.6673
"3425","362","IMPACT","center","centertogrid",0.25
"3426","362","OCCURRENCE","center","centertogrid",0.1667
"3427","362","IMPACT","center","reachedgrid",0.2847
"3428","362","OCCURRENCE","center","reachedgrid",0.1657
"3429","362","IMPACT","center","weighted",0.0835
"3430","362","OCCURRENCE","center","weighted",0.0793
"3431","362","IMPACT","center","pooling",0.5833
"3432","362","OCCURRENCE","center","pooling",0.6389
"3433","362","IMPACT","centertogrid","reachedgrid",0.0833
"3434","362","OCCURRENCE","centertogrid","reachedgrid",0.0381
"3435","362","IMPACT","centertogrid","weighted",0.2597
"3436","362","OCCURRENCE","centertogrid","weighted",0.1686
"3437","362","IMPACT","centertogrid","pooling",0.5833
"3438","362","OCCURRENCE","centertogrid","pooling",0.625
"3439","362","IMPACT","reachedgrid","weighted",0.2173
"3440","362","OCCURRENCE","reachedgrid","weighted",0.155
"3441","362","IMPACT","reachedgrid","pooling",0.6597
"3442","362","OCCURRENCE","reachedgrid","pooling",0.6102
"3443","362","IMPACT","weighted","pooling",0.6007
"3444","362","OCCURRENCE","weighted","pooling",0.653
"3445","363","IMPACT","classic","area",0.267
"3446","363","OCCURRENCE","classic","area",0.342
"3447","363","IMPACT","classic","center",0.2647
"3448","363","OCCURRENCE","classic","center",0.3382
"3449","363","IMPACT","classic","centertogrid",0.1324
"3450","363","OCCURRENCE","classic","centertogrid",0.1618
"3451","363","IMPACT","classic","reachedgrid",0.153
"3452","363","OCCURRENCE","classic","reachedgrid",0.1742
"3453","363","IMPACT","classic","weighted",0.2494
"3454","363","OCCURRENCE","classic","weighted",0.3355
"3455","363","IMPACT","classic","pooling",0.6765
"3456","363","OCCURRENCE","classic","pooling",0.8382
"3457","363","IMPACT","area","center",0.131
"3458","363","OCCURRENCE","area","center",0.0684
"3459","363","IMPACT","area","centertogrid",0.2081
"3460","363","OCCURRENCE","area","centertogrid",0.2097
"3461","363","IMPACT","area","reachedgrid",0.1582
"3462","363","OCCURRENCE","area","reachedgrid",0.1678
"3463","363","IMPACT","area","weighted",0.0472
"3464","363","OCCURRENCE","area","weighted",0.0213
"3465","363","IMPACT","area","pooling",0.5631
"3466","363","OCCURRENCE","area","pooling",0.5288
"3467","363","IMPACT","center","centertogrid",0.2353
"3468","363","OCCURRENCE","center","centertogrid",0.2059
"3469","363","IMPACT","center","reachedgrid",0.2186
"3470","363","OCCURRENCE","center","reachedgrid",0.164
"3471","363","IMPACT","center","weighted",0.0856
"3472","363","OCCURRENCE","center","weighted",0.0541
"3473","363","IMPACT","center","pooling",0.5147
"3474","363","OCCURRENCE","center","pooling",0.5294
"3475","363","IMPACT","centertogrid","reachedgrid",0.0942
"3476","363","OCCURRENCE","centertogrid","reachedgrid",0.0419
"3477","363","IMPACT","centertogrid","weighted",0.2002
"3478","363","OCCURRENCE","centertogrid","weighted",0.2032
"3479","363","IMPACT","centertogrid","pooling",0.5441
"3480","363","OCCURRENCE","centertogrid","pooling",0.7059
"3481","363","IMPACT","reachedgrid","weighted",0.1985
"3482","363","OCCURRENCE","reachedgrid","weighted",0.165
"3483","363","IMPACT","reachedgrid","pooling",0.5608
"3484","363","OCCURRENCE","reachedgrid","pooling",0.664
"3485","363","IMPACT","weighted","pooling",0.5245
"3486","363","OCCURRENCE","weighted","pooling",0.5384
"3487","364","IMPACT","classic","area",0.3868
"3488","364","OCCURRENCE","classic","area",0.4515
"3489","364","IMPACT","classic","center",0.3279
"3490","364","OCCURRENCE","classic","center",0.4098
"3491","364","IMPACT","classic","centertogrid",0.192
"3492","364","OCCURRENCE","classic","centertogrid",0.2295
"3493","364","IMPACT","classic","reachedgrid",0.217
"3494","364","OCCURRENCE","classic","reachedgrid",0.2526
"3495","364","IMPACT","classic","weighted",0.3576
"3496","364","OCCURRENCE","classic","weighted",0.4224
"3497","364","IMPACT","classic","pooling",0.7541
"3498","364","OCCURRENCE","classic","pooling",0.7705
"3499","364","IMPACT","area","center",0.0902
"3500","364","OCCURRENCE","area","center",0.086
"3501","364","IMPACT","area","centertogrid",0.2195
"3502","364","OCCURRENCE","area","centertogrid",0.222
"3503","364","IMPACT","area","reachedgrid",0.1753
"3504","364","OCCURRENCE","area","reachedgrid",0.1989
"3505","364","IMPACT","area","weighted",0.0351
"3506","364","OCCURRENCE","area","weighted",0.046
"3507","364","IMPACT","area","pooling",0.6213
"3508","364","OCCURRENCE","area","pooling",0.5359
"3509","364","IMPACT","center","centertogrid",0.2565
"3510","364","OCCURRENCE","center","centertogrid",0.1803
"3511","364","IMPACT","center","reachedgrid",0.2304
"3512","364","OCCURRENCE","center","reachedgrid",0.1572
"3513","364","IMPACT","center","weighted",0.0556
"3514","364","OCCURRENCE","center","weighted",0.0657
"3515","364","IMPACT","center","pooling",0.5902
"3516","364","OCCURRENCE","center","pooling",0.5574
"3517","364","IMPACT","centertogrid","reachedgrid",0.074
"3518","364","OCCURRENCE","centertogrid","reachedgrid",0.0489
"3519","364","IMPACT","centertogrid","weighted",0.2135
"3520","364","OCCURRENCE","centertogrid","weighted",0.1929
"3521","364","IMPACT","centertogrid","pooling",0.678
"3522","364","OCCURRENCE","centertogrid","pooling",0.541
"3523","364","IMPACT","reachedgrid","weighted",0.1959
"3524","364","OCCURRENCE","reachedgrid","weighted",0.171
"3525","364","IMPACT","reachedgrid","pooling",0.7222
"3526","364","OCCURRENCE","reachedgrid","pooling",0.5179
"3527","364","IMPACT","weighted","pooling",0.5947
"3528","364","OCCURRENCE","weighted","pooling",0.5748
"3529","365","IMPACT","classic","area",0.251
"3530","365","OCCURRENCE","classic","area",0.32
"3531","365","IMPACT","classic","center",0.2754
"3532","365","OCCURRENCE","classic","center",0.3043
"3533","365","IMPACT","classic","centertogrid",0.029
"3534","365","OCCURRENCE","classic","centertogrid",0.1884
"3535","365","IMPACT","classic","reachedgrid",0.0948
"3536","365","OCCURRENCE","classic","reachedgrid",0.1801
"3537","365","IMPACT","classic","weighted",0.2502
"3538","365","OCCURRENCE","classic","weighted",0.3097
"3539","365","IMPACT","classic","pooling",0.7681
"3540","365","OCCURRENCE","classic","pooling",0.6377
"3541","365","IMPACT","area","center",0.0962
"3542","365","OCCURRENCE","area","center",0.0573
"3543","365","IMPACT","area","centertogrid",0.2221
"3544","365","OCCURRENCE","area","centertogrid",0.1523
"3545","365","IMPACT","area","reachedgrid",0.1588
"3546","365","OCCURRENCE","area","reachedgrid",0.1673
"3547","365","IMPACT","area","weighted",0.0113
"3548","365","OCCURRENCE","area","weighted",0.0162
"3549","365","IMPACT","area","pooling",0.5647
"3550","365","OCCURRENCE","area","pooling",0.5008
"3551","365","IMPACT","center","centertogrid",0.2464
"3552","365","OCCURRENCE","center","centertogrid",0.1594
"3553","365","IMPACT","center","reachedgrid",0.1817
"3554","365","OCCURRENCE","center","reachedgrid",0.1744
"3555","365","IMPACT","center","weighted",0.0888
"3556","365","OCCURRENCE","center","weighted",0.069
"3557","365","IMPACT","center","pooling",0.5942
"3558","365","OCCURRENCE","center","pooling",0.5217
"3559","365","IMPACT","centertogrid","reachedgrid",0.0658
"3560","365","OCCURRENCE","centertogrid","reachedgrid",0.0188
"3561","365","IMPACT","centertogrid","weighted",0.2212
"3562","365","OCCURRENCE","centertogrid","weighted",0.1575
"3563","365","IMPACT","centertogrid","pooling",0.7391
"3564","365","OCCURRENCE","centertogrid","pooling",0.5507
"3565","365","IMPACT","reachedgrid","weighted",0.1594
"3566","365","OCCURRENCE","reachedgrid","weighted",0.1624
"3567","365","IMPACT","reachedgrid","pooling",0.6733
"3568","365","OCCURRENCE","reachedgrid","pooling",0.5424
"3569","365","IMPACT","weighted","pooling",0.5682
"3570","365","OCCURRENCE","weighted","pooling",0.5114
"3571","366","IMPACT","classic","area",0.2114
"3572","366","OCCURRENCE","classic","area",0.3342
"3573","366","IMPACT","classic","center",0.2206
"3574","366","OCCURRENCE","classic","center",0.2794
"3575","366","IMPACT","classic","centertogrid",0.0441
"3576","366","OCCURRENCE","classic","centertogrid",0.1618
"3577","366","IMPACT","classic","reachedgrid",0.0805
"3578","366","OCCURRENCE","classic","reachedgrid",0.1615
"3579","366","IMPACT","classic","weighted",0.2157
"3580","366","OCCURRENCE","classic","weighted",0.3084
"3581","366","IMPACT","classic","pooling",0.5147
"3582","366","OCCURRENCE","classic","pooling",0.5882
"3583","366","IMPACT","area","center",0.0824
"3584","366","OCCURRENCE","area","center",0.0947
"3585","366","IMPACT","area","centertogrid",0.1834
"3586","366","OCCURRENCE","area","centertogrid",0.1846
"3587","366","IMPACT","area","reachedgrid",0.1754
"3588","366","OCCURRENCE","area","reachedgrid",0.1726
"3589","366","IMPACT","area","weighted",0.0229
"3590","366","OCCURRENCE","area","weighted",0.0272
"3591","366","IMPACT","area","pooling",0.564
"3592","366","OCCURRENCE","area","pooling",0.59
"3593","366","IMPACT","center","centertogrid",0.2353
"3594","366","OCCURRENCE","center","centertogrid",0.1618
"3595","366","IMPACT","center","reachedgrid",0.2307
"3596","366","OCCURRENCE","center","reachedgrid",0.1542
"3597","366","IMPACT","center","weighted",0.0604
