""	"ACC2SURV_ACCID"	"ANS2SURV_ID"	"IMPACT"	"OCCURRENCE"	"X1PCT"	"Y1PCT"	"X2PCT"	"Y2PCT"	"QUES2SURV_QUESID"	"QUES2SURV_METHOD"	"X1Pixel"	"X2Pixel"	"Y1Pixel"	"Y2Pixel"	"ClassicGrid"	"getlowx"	"gethighx"	"getlowy"	"gethighy"	"hitOcc"	"hitImp"
"175"	41	139463	5	3	"86"	"0"	"100"	"51.75"	345	"classic"	344	400	0	207	"Grid44"	5	5	3	5	FALSE	TRUE
"176"	41	139464	5	2	"86"	"0"	"100"	"51,75"	345	"graphic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"177"	41	139465	5	4	"86.25"	"0"	"100"	"73.75"	346	"classic"	345	400	0	295	"Grid44"	5	5	2	5	FALSE	TRUE
"178"	41	139466	5	2	"86,25"	"0"	"100"	"73,75"	346	"graphic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"179"	41	139467	4	4	"54.75"	"20.5"	"73.75"	"59.25"	347	"classic"	219	295	82	237	"Grid44"	3	4	3	4	TRUE	TRUE
"180"	41	139468	4	2	"54,75"	"20,5"	"73,75"	"59,25"	347	"graphic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"181"	41	139469	3	3	"44.75"	"2.5"	"64.5"	"12.75"	348	"classic"	179	258	10	51	"Grid44"	3	4	5	5	TRUE	FALSE
"182"	41	139470	3	1	"44,75"	"2,5"	"64,5"	"12,75"	348	"graphic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"183"	41	139471	5	2	"50.25"	"41"	"58.25"	"64.75"	349	"classic"	201	233	164	259	"Grid44"	3	3	2	3	FALSE	FALSE
"184"	41	139472	3	3	"50,25"	"41"	"58,25"	"64,75"	349	"graphic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"185"	41	139473	5	2	"52.25"	"50"	"100"	"85.25"	350	"classic"	209	400	200	341	"Grid44"	3	5	1	3	FALSE	FALSE
"186"	41	139474	4	4	"52,25"	"50"	"100"	"85,25"	350	"graphic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"187"	41	139475	3	4	"50"	"12"	"65.5"	"60.5"	351	"classic"	200	262	48	242	"Grid44"	3	4	2	5	TRUE	TRUE
"188"	41	139476	3	2	"50"	"12"	"65,5"	"60,5"	351	"graphic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"189"	41	139477	3	3	"33.25"	"39.75"	"45.25"	"81.75"	352	"classic"	133	181	159	327	"Grid44"	2	3	1	3	TRUE	TRUE
"190"	41	139478	2	4	"33,25"	"39,75"	"45,25"	"81,75"	352	"graphic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"191"	41	139479	4	3	"59.25"	"45.25"	"100"	"67.75"	353	"classic"	237	400	181	271	"Grid44"	3	5	2	3	TRUE	FALSE
"192"	41	139480	4	3	"59,25"	"45,25"	"100"	"67,75"	353	"graphic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"193"	41	139481	4	3	"23.5"	"23.75"	"56"	"47"	354	"classic"	94	224	95	188	"Grid44"	2	3	3	4	TRUE	TRUE
"194"	41	139482	2	2	"23,5"	"23,75"	"56"	"47"	354	"graphic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"195"	41	139483	5	3	"57.25"	"67"	"100"	"91"	355	"classic"	229	400	268	364	"Grid44"	3	5	1	2	TRUE	FALSE
"196"	41	139484	4	4	"57,25"	"67"	"100"	"91"	355	"graphic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"197"	41	139485	4	2	"35"	"57"	"65.75"	"88"	356	"classic"	140	263	228	352	"Grid44"	2	4	1	3	TRUE	FALSE
"198"	41	139486	3	4	"35"	"57"	"65,75"	"88"	356	"graphic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"199"	41	139487	3	2	"63.75"	"30.25"	"100"	"69"	357	"classic"	255	400	121	276	"Grid44"	4	5	2	4	FALSE	TRUE
"200"	41	139488	5	3	"63,75"	"30,25"	"100"	"69"	357	"graphic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"201"	41	139489	4	4	"43"	"0"	"64.75"	"47.25"	358	"classic"	172	259	0	189	"Grid44"	3	4	3	5	TRUE	TRUE
"202"	41	139490	3	2	"43"	"0"	"64,75"	"47,25"	358	"graphic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"203"	41	139491	4	3	"46.25"	"9.75"	"94"	"53.75"	359	"classic"	185	376	39	215	"Grid44"	3	5	3	5	TRUE	TRUE
"204"	41	139492	4	2	"46,25"	"9,75"	"94"	"53,75"	359	"graphic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"205"	41	139493	5	4	"49.5"	"37"	"68"	"78.75"	360	"classic"	198	272	148	315	"Grid44"	3	4	2	4	TRUE	FALSE
"206"	41	139494	3	3	"49,5"	"37"	"68"	"78,75"	360	"graphic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"207"	41	139495	4	4	"66.25"	"35.25"	"84.75"	"59.5"	361	"classic"	265	339	141	238	"Grid44"	4	5	3	4	TRUE	TRUE
"208"	41	139496	4	3	"66,25"	"35,25"	"84,75"	"59,5"	361	"graphic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"209"	41	139497	4	3	"68"	"23.75"	"84"	"80.5"	362	"classic"	272	336	95	322	"Grid44"	4	5	1	4	FALSE	TRUE
"210"	41	139498	4	3	"68"	"23,75"	"84"	"80,5"	362	"graphic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"211"	41	139499	3	3	"28.75"	"17.25"	"58.5"	"62"	363	"classic"	115	234	69	248	"Grid44"	2	3	2	5	TRUE	TRUE
"212"	41	139500	3	2	"28,75"	"17,25"	"58,5"	"62"	363	"graphic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"213"	41	139501	4	5	"61.5"	"11.25"	"83.25"	"43.25"	364	"classic"	246	333	45	173	"Grid44"	4	5	3	5	TRUE	TRUE
"214"	41	139502	4	2	"61,5"	"11,25"	"83,25"	"43,25"	364	"graphic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"215"	41	139503	3	4	"28"	"8.5"	"47.75"	"55.75"	365	"classic"	112	191	34	223	"Grid44"	2	3	3	5	FALSE	TRUE
"216"	41	139504	2	2	"28"	"8,5"	"47,75"	"55,75"	365	"graphic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"217"	41	139505	5	4	"46.75"	"20.5"	"81.5"	"50.5"	366	"classic"	187	326	82	202	"Grid44"	3	5	3	4	TRUE	FALSE
"218"	41	139506	4	2	"46,75"	"20,5"	"81,5"	"50,5"	366	"graphic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"219"	41	139507	5	5	"82"	"0"	"100"	"11.5"	297	"classic"	328	400	0	46	"Grid44"	5	5	5	5	TRUE	TRUE
"220"	41	139508	5	1	"82"	"0"	"100"	"11,5"	297	"graphic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"221"	41	139509	3	2	"16.25"	"16.75"	"34"	"91"	298	"classic"	65	136	67	364	"Grid44"	1	2	1	5	TRUE	TRUE
"222"	41	139510	2	3	"16,25"	"16,75"	"34"	"91"	298	"graphic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"223"	41	139511	5	2	"17.75"	"58"	"30.5"	"89.25"	281	"classic"	71	122	232	357	"Grid44"	1	2	1	3	TRUE	FALSE
"224"	41	139512	2	4	"17,75"	"58"	"30,5"	"89,25"	281	"graphic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"225"	41	139513	5	3	"59.5"	"41.75"	"80"	"80.5"	282	"classic"	238	320	167	322	"Grid44"	3	5	1	3	TRUE	FALSE
"226"	41	139514	4	4	"59,5"	"41,75"	"80"	"80,5"	282	"graphic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"227"	41	139515	5	3	"68.25"	"64.75"	"99.5"	"86.5"	283	"classic"	273	398	259	346	"Grid44"	4	5	1	2	FALSE	FALSE
"228"	41	139516	5	4	"68,25"	"64,75"	"99,5"	"86,5"	283	"graphic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"229"	41	139517	3	5	"70.25"	"56"	"100"	"80.75"	284	"classic"	281	400	224	323	"Grid44"	4	5	1	3	TRUE	TRUE
"230"	41	139518	5	4	"70,25"	"56"	"100"	"80,75"	284	"graphic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"231"	41	139519	4	3	"28.5"	"53.75"	"44"	"83.75"	285	"classic"	114	176	215	335	"Grid44"	2	3	1	3	TRUE	FALSE
"232"	41	139520	2	4	"28,5"	"53,75"	"44"	"83,75"	285	"graphic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"233"	41	139521	NA	NA	""	""	""	""	286	"classic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"234"	41	139522	NA	NA	""	""	""	""	286	"graphic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"235"	41	139523	5	5	"70.5"	"21.25"	"96.25"	"85"	287	"classic"	282	385	85	340	"Grid44"	4	5	1	4	TRUE	FALSE
"236"	41	139524	5	3	"70,5"	"21,25"	"96,25"	"85"	287	"graphic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"237"	41	139525	4	4	"26.25"	"33"	"53.75"	"53"	288	"classic"	105	215	132	212	"Grid44"	2	3	3	4	FALSE	TRUE
"238"	41	139526	NA	NA	"26,25"	"33"	"53,75"	"53"	288	"graphic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"239"	41	139527	2	3	"79"	"67.25"	"100"	"82.75"	289	"classic"	316	400	269	331	"Grid44"	4	5	1	2	FALSE	TRUE
"240"	41	139528	5	4	"79"	"67,25"	"100"	"82,75"	289	"graphic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"241"	41	139529	4	4	"81.5"	"31.75"	"100"	"48.5"	290	"classic"	326	400	127	194	"Grid44"	5	5	3	4	FALSE	TRUE
"242"	41	139530	5	3	"81,5"	"31,75"	"100"	"48,5"	290	"graphic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"243"	41	139531	2	5	"9.5"	"31.25"	"39.5"	"60.75"	291	"classic"	38	158	125	243	"Grid44"	1	2	2	4	FALSE	TRUE
"244"	41	139532	2	3	"9,5"	"31,25"	"39,5"	"60,75"	291	"graphic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"245"	41	139533	4	4	"77.25"	"28.5"	"100"	"54"	292	"classic"	309	400	114	216	"Grid44"	4	5	3	4	TRUE	TRUE
"246"	41	139534	5	3	"77,25"	"28,5"	"100"	"54"	292	"graphic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"247"	41	139535	5	5	"70.75"	"0"	"100"	"33.25"	293	"classic"	283	400	0	133	"Grid44"	4	5	4	5	TRUE	TRUE
"248"	41	139536	5	1	"70,75"	"0"	"100"	"33,25"	293	"graphic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"249"	41	139537	5	4	"82"	"0"	"100"	"38.75"	294	"classic"	328	400	0	155	"Grid44"	5	5	4	5	FALSE	TRUE
"250"	41	139538	5	1	"82"	"0"	"100"	"38,75"	294	"graphic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"251"	41	139539	5	3	"86.75"	"0"	"100"	"74.25"	295	"classic"	347	400	0	297	"Grid44"	5	5	2	5	FALSE	TRUE
"252"	41	139540	5	2	"86,75"	"0"	"100"	"74,25"	295	"graphic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"253"	41	139541	4	3	"43.75"	"19.75"	"83"	"83"	296	"classic"	175	332	79	332	"Grid44"	3	5	1	4	TRUE	TRUE
"254"	41	139542	4	3	"43,75"	"19,75"	"83"	"83"	296	"graphic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"255"	41	139543	5	3	"87.25"	"11.25"	"100"	"68"	320	"classic"	349	400	45	272	"Grid44"	5	5	2	5	FALSE	TRUE
"256"	41	139544	5	2	"87,25"	"11,25"	"100"	"68"	320	"graphic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"257"	41	139545	4	3	"43.25"	"17.75"	"63"	"67.75"	321	"classic"	173	252	71	271	"Grid44"	3	4	2	5	TRUE	TRUE
"258"	41	139546	3	3	"43,25"	"17,75"	"63"	"67,75"	321	"graphic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"259"	41	139547	4	3	"48.75"	"44.25"	"85.5"	"76.75"	299	"classic"	195	342	177	307	"Grid44"	3	5	2	3	TRUE	FALSE
"260"	41	139548	4	4	"48,75"	"44,25"	"85,5"	"76,75"	299	"graphic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"261"	41	139549	4	3	"79"	"0"	"100"	"66"	300	"classic"	316	400	0	264	"Grid44"	4	5	2	5	FALSE	TRUE
"262"	41	139550	5	2	"79"	"0"	"100"	"66"	300	"graphic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"263"	41	139551	5	3	"48.5"	"0"	"100"	"100"	301	"classic"	194	400	0	400	"Grid44"	3	5	1	5	TRUE	TRUE
"264"	41	139552	4	3	"48,5"	"0"	"100"	"100"	301	"graphic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"265"	41	139553	5	2	"76.75"	"44.75"	"100"	"97.5"	302	"classic"	307	400	179	390	"Grid44"	4	5	1	3	FALSE	FALSE
"266"	41	139554	5	4	"76,75"	"44,75"	"100"	"97,5"	302	"graphic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"267"	41	139555	5	3	"77"	"15"	"100"	"66.25"	303	"classic"	308	400	60	265	"Grid44"	4	5	2	5	FALSE	TRUE
"268"	41	139556	5	3	"77"	"15"	"100"	"66,25"	303	"graphic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"269"	41	139557	3	2	"11"	"45"	"53"	"72.25"	304	"classic"	44	212	180	289	"Grid44"	1	3	2	3	TRUE	TRUE
"270"	41	139558	2	3	"11"	"45"	"53"	"72,25"	304	"graphic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"271"	41	139559	2	3	"28.25"	"44"	"63"	"79.5"	305	"classic"	113	252	176	318	"Grid44"	2	4	2	3	TRUE	TRUE
"272"	41	139560	3	4	"28,25"	"44"	"63"	"79,5"	305	"graphic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"273"	41	139561	5	2	"90.5"	"0"	"100"	"84"	306	"classic"	362	400	0	336	"Grid44"	5	5	1	5	FALSE	TRUE
"274"	41	139562	5	3	"90,5"	"0"	"100"	"84"	306	"graphic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"275"	41	139563	5	2	"44.25"	"19.75"	"58.75"	"64"	307	"classic"	177	235	79	256	"Grid44"	3	3	2	4	FALSE	FALSE
"276"	41	139564	3	3	"44,25"	"19,75"	"58,75"	"64"	307	"graphic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"277"	41	139565	3	2	"16"	"27"	"42"	"80.75"	308	"classic"	64	168	108	323	"Grid44"	1	3	1	4	TRUE	TRUE
"278"	41	139566	2	3	"16"	"27"	"42"	"80,75"	308	"graphic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"279"	41	139567	4	4	"71.5"	"0"	"100"	"51"	309	"classic"	286	400	0	204	"Grid44"	4	5	3	5	TRUE	TRUE
"280"	41	139568	5	2	"71,5"	"0"	"100"	"51"	309	"graphic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"281"	41	139569	2	2	"0"	"72.25"	"10.75"	"99.5"	310	"classic"	0	43	289	398	"Grid44"	1	1	1	2	FALSE	TRUE
"282"	41	139570	1	5	"0"	"72,25"	"10,75"	"99,5"	310	"graphic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"283"	41	139571	3	2	"62"	"45"	"100"	"70.5"	311	"classic"	248	400	180	282	"Grid44"	4	5	2	3	FALSE	TRUE
"284"	41	139572	5	3	"62"	"45"	"100"	"70,5"	311	"graphic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"285"	41	139573	NA	NA	""	""	""	""	312	"classic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"286"	41	139574	NA	NA	""	""	""	""	312	"graphic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"287"	41	139575	4	3	"21"	"40.75"	"42.5"	"84"	313	"classic"	84	170	163	336	"Grid44"	2	3	1	3	TRUE	FALSE
"288"	41	139576	2	4	"21"	"40,75"	"42,5"	"84"	313	"graphic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"289"	41	139577	3	2	"25.25"	"47.75"	"45.75"	"86.75"	314	"classic"	101	183	191	347	"Grid44"	2	3	1	3	TRUE	TRUE
"290"	41	139578	2	4	"25,25"	"47,75"	"45,75"	"86,75"	314	"graphic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"291"	41	139579	3	2	"32.25"	"47.5"	"64.5"	"73"	315	"classic"	129	258	190	292	"Grid44"	2	4	2	3	TRUE	TRUE
"292"	41	139580	3	4	"32,25"	"47,5"	"64,5"	"73"	315	"graphic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"293"	41	139581	NA	NA	""	""	""	""	316	"classic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"294"	41	139582	NA	NA	""	""	""	""	316	"graphic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"295"	41	139583	4	5	"49.25"	"25.25"	"86"	"51.25"	317	"classic"	197	344	101	205	"Grid44"	3	5	3	4	TRUE	TRUE
"296"	41	139584	4	2	"49,25"	"25,25"	"86"	"51,25"	317	"graphic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"297"	41	139585	4	3	"46"	"39.75"	"100"	"62"	318	"classic"	184	400	159	248	"Grid44"	3	5	2	3	TRUE	FALSE
"298"	41	139586	4	3	"46"	"39,75"	"100"	"62"	318	"graphic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"299"	41	139587	5	4	"56.5"	"0"	"100"	"43.5"	319	"classic"	226	400	0	174	"Grid44"	3	5	3	5	TRUE	TRUE
"300"	41	139588	4	2	"56,5"	"0"	"100"	"43,5"	319	"graphic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"301"	41	139589	3	4	"77.5"	"0"	"100"	"17"	322	"classic"	310	400	0	68	"Grid44"	4	5	5	5	TRUE	FALSE
"302"	41	139590	5	1	"77,5"	"0"	"100"	"17"	322	"graphic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"303"	41	139591	3	4	"73.5"	"0"	"100"	"18.25"	323	"classic"	294	400	0	73	"Grid44"	4	5	5	5	TRUE	FALSE
"304"	41	139592	5	1	"73,5"	"0"	"100"	"18,25"	323	"graphic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"305"	41	139593	4	3	"3"	"9.5"	"54"	"45.75"	324	"classic"	12	216	38	183	"Grid44"	1	3	3	5	TRUE	TRUE
"306"	41	139594	2	2	"3"	"9,5"	"54"	"45,75"	324	"graphic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"307"	41	139595	3	4	"13.75"	"6"	"65.5"	"35.5"	340	"classic"	55	262	24	142	"Grid44"	1	4	4	5	TRUE	FALSE
"308"	41	139596	2	2	"13,75"	"6"	"65,5"	"35,5"	340	"graphic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"309"	41	139597	3	3	"19.5"	"5"	"70"	"22.5"	341	"classic"	78	280	20	90	"Grid44"	1	4	4	5	TRUE	FALSE
"310"	41	139598	3	1	"19,5"	"5"	"70"	"22,5"	341	"graphic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"311"	41	139599	NA	NA	""	""	""	""	342	"classic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"312"	41	139600	NA	NA	""	""	""	""	342	"graphic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"313"	41	139601	2	4	"21.75"	"18.5"	"45"	"43.5"	343	"classic"	87	180	74	174	"Grid44"	2	3	3	5	FALSE	FALSE
"314"	41	139602	2	2	"21,75"	"18,5"	"45"	"43,5"	343	"graphic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"315"	41	139603	4	4	"70"	"12"	"100"	"58.25"	325	"classic"	280	400	48	233	"Grid44"	4	5	3	5	TRUE	TRUE
"316"	41	139604	5	2	"70"	"12"	"100"	"58,25"	325	"graphic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"317"	41	139605	3	5	"2.25"	"7"	"27.25"	"25.75"	326	"classic"	9	109	28	103	"Grid44"	1	2	4	5	FALSE	FALSE
"318"	41	139606	1	1	"2,25"	"7"	"27,25"	"25,75"	326	"graphic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"319"	41	139607	2	3	"8.25"	"42.75"	"33.75"	"55.25"	327	"classic"	33	135	171	221	"Grid44"	1	2	3	3	FALSE	FALSE
"320"	41	139608	2	3	"8,25"	"42,75"	"33,75"	"55,25"	327	"graphic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"321"	41	139609	2	3	"13.25"	"60.25"	"47.5"	"73"	328	"classic"	53	190	241	292	"Grid44"	1	3	2	2	TRUE	TRUE
"322"	41	139610	2	4	"13,25"	"60,25"	"47,5"	"73"	328	"graphic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"323"	41	139611	1	3	"9"	"20.5"	"64.75"	"57.75"	329	"classic"	36	259	82	231	"Grid44"	1	4	3	4	TRUE	FALSE
"324"	41	139612	2	2	"9"	"20,5"	"64,75"	"57,75"	329	"graphic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"325"	41	139613	3	4	"8.25"	"11.25"	"89.75"	"75.25"	330	"classic"	33	359	45	301	"Grid44"	1	5	2	5	TRUE	TRUE
"326"	41	139614	3	3	"8,25"	"11,25"	"89,75"	"75,25"	330	"graphic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"327"	41	139615	2	3	"38"	"57"	"97.5"	"95"	331	"classic"	152	390	228	380	"Grid44"	2	5	1	3	TRUE	TRUE
"328"	41	139616	4	4	"38"	"57"	"97,5"	"95"	331	"graphic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"329"	41	139617	3	5	"44.75"	"0"	"80.75"	"17"	332	"classic"	179	323	0	68	"Grid44"	3	5	5	5	TRUE	FALSE
"330"	41	139618	4	1	"44,75"	"0"	"80,75"	"17"	332	"graphic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"331"	41	139619	NA	NA	""	""	""	""	333	"classic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"332"	41	139620	NA	NA	""	""	""	""	333	"graphic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"333"	41	139621	3	2	"21"	"37"	"79.5"	"61.25"	334	"classic"	84	318	148	245	"Grid44"	2	4	2	4	TRUE	TRUE
"334"	41	139622	3	3	"21"	"37"	"79,5"	"61,25"	334	"graphic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"335"	41	139623	4	5	"48"	"13.5"	"78.5"	"68.75"	335	"classic"	192	314	54	275	"Grid44"	3	4	2	5	FALSE	TRUE
"336"	41	139624	4	3	"48"	"13,5"	"78,5"	"68,75"	335	"graphic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"337"	41	139625	4	5	"34.75"	"6"	"68"	"64.5"	336	"classic"	139	272	24	258	"Grid44"	2	4	2	5	FALSE	TRUE
"338"	41	139626	3	2	"34,75"	"6"	"68"	"64,5"	336	"graphic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"339"	41	139627	4	4	"41"	"7"	"93"	"66.75"	337	"classic"	164	372	28	267	"Grid44"	3	5	2	5	TRUE	TRUE
"340"	41	139628	4	2	"41"	"7"	"93"	"66,75"	337	"graphic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"341"	41	139629	4	3	"45.25"	"39.75"	"100"	"75"	338	"classic"	181	400	159	300	"Grid44"	3	5	2	3	TRUE	FALSE
"342"	41	139630	4	3	"45,25"	"39,75"	"100"	"75"	338	"graphic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"343"	41	139631	4	3	"41"	"35.5"	"72.5"	"65.75"	339	"classic"	164	290	142	263	"Grid44"	3	4	2	4	TRUE	TRUE
"344"	41	139632	3	3	"41"	"35,5"	"72,5"	"65,75"	339	"graphic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"345"	378	139977	4	2	"63.75"	"40.5"	"86.25"	"52.25"	344	"classic"	255	345	162	209	"Grid44"	4	5	3	3	FALSE	FALSE
"346"	378	139978	4	3	"63,75"	"40,5"	"86,25"	"52,25"	344	"graphic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"347"	378	139981	3	3	"17.75"	"17.75"	"35"	"27.75"	345	"classic"	71	140	71	111	"Grid44"	1	2	4	5	FALSE	FALSE
"348"	378	139982	2	2	"17,75"	"17,75"	"35"	"27,75"	345	"graphic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"349"	378	139985	4	3	"68.5"	"44.75"	"95.75"	"56.5"	346	"classic"	274	383	179	226	"Grid44"	4	5	3	3	FALSE	FALSE
"350"	378	139986	5	3	"68,5"	"44,75"	"95,75"	"56,5"	346	"graphic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"351"	378	139989	3	2	"47.75"	"83.75"	"89.25"	"96.25"	347	"classic"	191	357	335	385	"Grid44"	3	5	1	1	FALSE	FALSE
"352"	378	139990	4	5	"47,75"	"83,75"	"89,25"	"96,25"	347	"graphic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"353"	378	139993	3	3	"35.5"	"46"	"66.5"	"57.25"	348	"classic"	142	266	184	229	"Grid44"	2	4	3	3	TRUE	TRUE
"354"	378	139994	3	3	"35,5"	"46"	"66,5"	"57,25"	348	"graphic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"355"	378	139997	3	3	"30.25"	"43"	"64.75"	"54.5"	349	"classic"	121	259	172	218	"Grid44"	2	4	3	3	TRUE	TRUE
